timestamp,T2,T3,T4
26:58.8,3.897753495,3.115854025,3.779630899
26:59.6,3.897753495,3.115854025,3.779630899
27:00.6,3.94137713,3.092233896,3.684494495
27:01.4,3.94137713,3.092233896,3.684494495
27:02.3,3.94137713,3.092233896,3.684494495
27:03.0,3.984688948,3.068613768,3.589359045
27:03.8,3.984688948,3.068613768,3.589359045
27:04.7,3.984688948,3.068613768,3.589359045
27:05.5,3.984688948,3.068613768,3.494224787
27:06.3,4.027689381,3.044993639,3.494224787
27:07.0,4.027689381,3.044993639,3.494224787
27:07.8,4.027689381,3.044993639,3.494224787
27:08.6,4.070378881,3.02137351,3.399091482
27:09.4,4.070378881,3.02137351,3.399091482
27:10.3,4.070378881,3.02137351,3.399091482
27:11.2,4.112758114,3.02137351,3.30395937
27:12.1,4.112758114,2.99775362,3.30395937
27:12.9,4.112758114,2.99775362,3.30395937
27:13.8,4.154827762,2.99775362,3.208828449
27:14.6,4.154827762,2.974133492,3.208828449
27:15.5,4.154827762,2.974133492,3.208828449
27:16.3,4.154827762,2.974133492,3.113698721
27:17.1,4.196588504,2.950513363,3.113698721
27:17.9,4.196588504,2.950513363,3.113698721
27:18.7,4.196588504,2.950513363,3.113698721
27:19.5,4.216058844,2.950513363,3.018569946
27:20.4,4.216058844,2.997886419,3.018569946
27:21.1,4.216058844,2.997886419,3.018569946
27:22.0,4.216058844,2.997886419,3.018569946
27:22.8,4.237634166,3.046635151,2.933705568
27:23.5,4.237634166,3.046635151,2.933705568
27:24.4,4.237634166,3.046635151,2.933705568
27:25.2,4.25899419,3.095358849,2.848841906
27:26.0,4.25899419,3.095358849,2.848841906
27:26.8,4.25899419,3.095358849,2.848841906
27:27.7,4.25899419,3.095358849,2.763979197
27:28.4,4.280139669,3.144056797,2.763979197
27:29.4,4.280139669,3.144056797,2.763979197
27:30.2,4.280139669,3.144056797,2.763979197
27:31.0,4.267376686,3.18011117,2.804316044
27:31.9,4.267376686,3.18011117,2.804316044
27:32.6,4.267376686,3.18011117,2.804316044
27:33.5,4.263849975,3.191922665,2.817531109
27:34.3,4.263849975,3.191922665,2.817531109
27:35.1,4.263849975,3.191922665,2.817531109
27:36.0,4.263849975,3.191922665,2.817531109
27:36.8,4.263849975,3.191922665,2.817531109
27:37.6,4.263849975,3.191922665,2.817531109
27:38.4,4.263849975,3.191922665,2.817531109
27:39.2,4.263849975,3.191922665,2.871088505
27:40.1,4.249558106,3.239795446,2.871088505
27:40.9,4.249558106,3.239795446,2.871088505
27:41.7,4.236952854,3.239795446,2.924623489
27:42.7,4.236952854,3.287657022,2.924623489
27:43.4,4.236952854,3.287657022,2.978091002
27:44.3,4.224383839,3.33547616,2.978091002
27:45.2,4.224383839,3.33547616,2.978091002
27:46.0,4.224383839,3.33547616,2.978091002
27:46.8,4.211850912,3.383252859,3.031491756
27:47.6,4.211850912,3.383252859,3.031491756
27:48.5,4.211850912,3.383252859,3.031491756
27:49.4,4.199353922,3.430987358,3.084825039
27:50.2,4.199353922,3.430987358,3.084825039
27:51.0,4.199353922,3.430987358,3.084825039
27:51.9,4.186892724,3.47867918,3.138091564
27:52.7,4.186892724,3.47867918,3.138091564
27:53.7,4.186892724,3.47867918,3.138091564
27:54.4,4.178070579,3.512510538,3.175863028
27:55.1,4.178070579,3.512510538,3.175863028
27:56.0,4.178070579,3.512510538,3.175863028
27:56.8,4.178070579,3.512510538,3.175863028
27:57.6,4.174510822,3.526320934,3.191277981
27:58.4,4.174510822,3.526320934,3.191277981
27:59.2,4.174510822,3.526320934,3.191277981
28:00.1,4.16224667,3.573930502,3.244413853
28:01.0,4.16224667,3.573930502,3.244413853
28:01.9,4.16224667,3.573930502,3.244413853
28:02.6,4.152876818,3.625447989,3.313610077
28:03.5,4.152876818,3.625447989,3.313610077
28:04.3,4.152876818,3.625447989,3.313610077
28:05.2,4.152876818,3.625447989,3.382726192
28:06.0,4.143553821,3.676922798,3.382726192
28:06.8,4.143553821,3.676922798,3.382726192
28:07.7,4.134277461,3.728354692,3.451761723
28:08.5,4.134277461,3.728354692,3.451761723
28:09.3,4.134277461,3.728354692,3.451761723
28:10.2,4.125047524,3.728354692,3.520717144
28:11.0,4.125047524,3.77974391,3.520717144
28:11.9,4.125047524,3.77974391,3.520717144
28:12.7,4.125047524,3.77974391,3.589592218
28:13.5,4.115863795,3.831090212,3.589592218
28:14.4,4.115863795,3.831090212,3.589592218
28:15.3,4.115863795,3.831090212,3.658387184
28:16.0,4.106726064,3.882393837,3.658387184
28:16.9,4.106726064,3.882393837,3.658387184
28:17.7,4.106726064,3.882393837,3.658387184
28:18.5,4.097634119,3.933654785,3.727102041
28:19.3,4.097634119,3.933654785,3.727102041
28:20.1,4.097634119,3.933654785,3.727102041
28:20.9,4.08858775,3.984873056,3.795737028
28:21.8,4.08858775,3.984873056,3.795737028
28:22.6,4.08858775,3.984873056,3.795737028
28:23.4,4.08858775,3.984873056,3.864291906
28:24.3,4.079586751,4.036048889,3.864291906
28:25.1,4.079586751,4.036048889,3.864291906
28:25.8,4.079586751,4.036048889,3.864291906
28:26.6,4.070630913,4.087181568,3.932766914
28:27.5,4.070630913,4.087181568,3.932766914
28:28.4,4.070630913,4.087181568,3.932766914
28:29.2,4.061720033,4.138272285,4.001162052
28:30.0,4.061720033,4.138272285,4.001162052
28:30.9,4.061720033,4.138272285,4.001162052
28:31.7,4.052853905,4.138272285,4.069477558
28:32.5,4.052853905,4.189320087,4.069477558
28:33.4,4.052853905,4.189320087,4.069477558
28:34.3,4.052853905,4.189320087,4.069477558
28:35.1,4.048750701,4.212966442,4.100773811
28:35.9,4.048750701,4.212966442,4.100773811
28:36.7,4.048750701,4.212966442,4.100773811
28:37.6,4.044722361,4.212966442,4.13653326
28:38.4,4.044722361,4.239988327,4.13653326
28:39.3,4.044722361,4.239988327,4.13653326
28:40.2,4.044722361,4.239988327,4.203542233
28:41.1,4.037224749,4.290633202,4.203542233
28:42.0,4.037224749,4.290633202,4.203542233
28:42.9,4.037224749,4.290633202,4.270474911
28:43.8,4.029830867,4.341237545,4.270474911
28:44.7,4.029830867,4.341237545,4.270474911
28:45.6,4.029830867,4.341237545,4.337331772
28:46.4,4.022539927,4.391801357,4.337331772
28:47.2,4.022539927,4.391801357,4.337331772
28:48.0,4.022539927,4.391801357,4.337331772
28:48.9,4.015351149,4.442324638,4.404112339
28:49.8,4.015351149,4.442324638,4.404112339
28:50.7,4.015351149,4.442324638,4.404112339
28:51.6,4.008263756,4.442324638,4.470817566
28:52.4,4.008263756,4.492806911,4.470817566
28:53.2,4.008263756,4.492806911,4.470817566
28:54.0,4.008263756,4.492806911,4.470817566
28:54.9,4.001276975,4.54324913,4.537446499
28:55.9,4.001276975,4.54324913,4.537446499
28:56.8,4.001276975,4.54324913,4.537446499
28:57.7,3.994390039,4.593650818,4.603999615
28:58.6,3.994390039,4.593650818,4.603999615
28:59.4,3.994390039,4.593650818,4.603999615
29:00.2,3.987602187,4.644011974,4.67047739
29:01.1,3.987602187,4.644011974,4.67047739
29:02.0,3.987602187,4.644011974,4.602241993
29:02.9,4.016315257,4.695222378,4.602241993
29:03.8,4.016315257,4.695222378,4.602241993
29:04.6,4.016315257,4.695222378,4.534007072
29:05.5,4.044906688,4.7464118,4.534007072
29:06.4,4.044906688,4.7464118,4.534007072
29:07.3,4.07337725,4.7464118,4.465771675
29:08.0,4.07337725,4.797580242,4.465771675
29:08.9,4.07337725,4.797580242,4.465771675
29:09.6,4.101630066,4.848309517,4.399116039
29:10.5,4.101630066,4.848309517,4.399116039
29:11.3,4.101630066,4.848309517,4.399116039
29:12.1,4.101630066,4.848309517,4.399116039
29:12.9,4.129763284,4.899018764,4.332460403
29:13.7,4.129763284,4.899018764,4.332460403
29:14.7,4.129763284,4.899018764,4.332460403
29:15.5,4.157777667,4.949707031,4.265804768
29:16.3,4.157777667,4.949707031,4.265804768
29:17.2,4.157777667,4.949707031,4.265804768
29:18.0,4.185673973,5.000374794,4.199149132
29:18.9,4.185673973,5.000374794,4.199149132
29:19.7,4.185673973,5.000374794,4.199149132
29:20.5,4.213452959,5.051021576,4.132493496
29:21.4,4.213452959,5.051021576,4.132493496
29:22.3,4.213452959,5.051021576,4.132493496
29:23.0,4.213452959,5.051021576,4.132493496
29:23.9,4.241115377,5.101647854,4.06583786
29:24.7,4.241115377,5.101647854,4.06583786
29:25.5,4.241115377,5.101647854,4.06583786
29:26.4,4.268661975,5.152253151,3.999181986
29:27.3,4.268661975,5.152253151,3.999181986
29:28.2,4.268661975,5.152253151,3.999181986
29:29.0,4.2960935,5.202837944,3.93252635
29:29.8,4.2960935,5.202837944,3.93252635
29:30.5,4.2960935,5.202837944,3.93252635
29:31.3,4.323410693,5.253401756,3.865870714
29:32.1,4.323410693,5.253401756,3.865870714
29:33.0,4.323410693,5.253401756,3.865870714
29:33.8,4.350614295,5.303944588,3.799215078
29:34.7,4.350614295,5.303944588,3.799215078
29:35.5,4.350614295,5.303944588,3.799215078
29:36.4,4.377705042,5.354466438,3.732559204
29:37.2,4.377705042,5.354466438,3.732559204
29:38.1,4.377705042,5.354466438,3.732559204
29:38.9,4.377705042,5.354466438,3.665903568
29:39.7,4.404683665,5.404967308,3.665903568
29:40.6,4.404683665,5.404967308,3.665903568
29:41.4,4.404683665,5.404967308,3.577204943
29:42.3,4.450833612,5.383904934,3.577204943
29:43.2,4.450833612,5.383904934,3.577204943
29:44.2,4.49679897,5.36284256,3.488507271
29:45.0,4.49679897,5.36284256,3.488507271
29:45.9,4.49679897,5.36284256,3.488507271
29:46.8,4.542580619,5.341780186,3.399810314
29:47.7,4.542580619,5.341780186,3.399810314
29:48.4,4.542580619,5.341780186,3.399810314
29:49.2,4.542580619,5.341780186,3.31111455
29:50.0,4.588179438,5.320717812,3.31111455
29:50.8,4.588179438,5.320717812,3.31111455
29:51.7,4.633596307,5.299654961,3.222419739
29:52.5,4.633596307,5.299654961,3.222419739
29:53.3,4.633596307,5.299654961,3.222419739
29:54.1,4.633596307,5.299654961,3.133725643
29:55.0,4.678832099,5.278592587,3.133725643
29:55.8,4.678832099,5.278592587,3.133725643
29:56.7,4.678832099,5.278592587,3.133725643
29:57.6,4.72388769,5.257530212,3.04503274
29:58.5,4.72388769,5.257530212,3.04503274
29:59.2,4.72388769,5.257530212,3.04503274
30:00.1,4.768763952,5.236467838,2.95634079
30:01.0,4.768763952,5.236467838,2.95634079
30:01.9,4.768763952,5.236467838,2.95634079
30:02.7,4.813461754,5.215405464,2.867649555
30:03.6,4.813461754,5.215405464,2.867649555
30:04.4,4.813461754,5.215405464,2.867649555
30:05.2,4.813461754,5.215405464,2.778959513
30:06.1,4.857981965,5.19434309,2.778959513
30:06.8,4.857981965,5.19434309,2.778959513
30:07.7,4.857981965,5.19434309,2.778959513
30:08.6,4.857981965,5.19434309,2.830445528
30:09.3,4.871180136,5.173280239,2.830445528
30:10.1,4.871180136,5.173280239,2.830445528
30:10.9,4.871180136,5.173280239,2.881856441
30:11.7,4.88301674,5.152217865,2.881856441
30:12.5,4.88301674,5.152217865,2.881856441
30:13.3,4.88301674,5.152217865,2.881856441
30:14.1,4.891846718,5.127663612,2.925378561
30:14.9,4.891846718,5.127663612,2.925378561
30:15.9,4.891846718,5.127663612,2.925378561
30:16.7,4.891846718,5.127663612,2.968862772
30:17.5,4.900547977,5.10310936,2.968862772
30:18.3,4.900547977,5.10310936,2.968862772
30:19.2,4.909121396,5.078555107,3.012308598
30:20.1,4.909121396,5.078555107,3.012308598
30:20.8,4.909121396,5.078555107,3.012308598
30:21.7,4.917567854,5.078555107,3.055716276
30:22.6,4.917567854,5.054000378,3.055716276
30:23.5,4.917567854,5.054000378,3.055716276
30:24.3,4.917567854,5.054000378,3.099085808
30:25.2,4.925888228,5.029446125,3.099085808
30:26.1,4.925888228,5.029446125,3.099085808
30:26.9,4.925888228,5.029446125,3.142417192
30:27.7,4.934083395,5.004891872,3.142417192
30:28.5,4.934083395,5.004891872,3.142417192
30:29.3,4.934083395,5.004891872,3.142417192
30:30.2,4.942154229,4.98033762,3.185710192
30:31.0,4.942154229,4.98033762,3.185710192
30:31.8,4.942154229,4.98033762,3.185710192
30:32.7,4.942154229,4.98033762,3.185710192
30:33.4,4.950101605,4.95578289,3.228964567
30:34.2,4.950101605,4.95578289,3.228964567
30:35.1,4.957926395,4.95578289,3.272180557
30:36.0,4.957926395,4.931228638,3.272180557
30:36.8,4.957926395,4.931228638,3.272180557
30:37.6,4.965629471,4.906674385,3.315358162
30:38.5,4.965629471,4.906674385,3.315358162
30:39.3,4.965629471,4.906674385,3.315358162
30:40.1,4.973211702,4.882120132,3.358497143
30:40.9,4.973211702,4.882120132,3.358497143
30:41.7,4.973211702,4.882120132,3.358497143
30:42.5,4.980673958,4.85756588,3.4015975
30:43.3,4.980673958,4.85756588,3.4015975
30:44.2,4.980673958,4.85756588,3.4015975
30:45.0,4.984196253,4.824362278,3.403572083
30:45.9,4.984196253,4.824362278,3.403572083
30:46.7,4.984196253,4.824362278,3.405546904
30:47.5,4.987580111,4.791158676,3.405546904
30:48.4,4.987580111,4.791158676,3.405546904
30:49.3,4.987580111,4.791158676,3.407522202
30:50.2,4.990826448,4.757955551,3.407522202
30:51.0,4.990826448,4.757955551,3.407522202
30:51.8,4.990826448,4.757955551,3.409497499
30:52.8,4.993936179,4.724751949,3.409497499
30:53.6,4.993936179,4.724751949,3.409497499
30:54.4,4.993936179,4.724751949,3.409497499
30:55.2,4.996910217,4.691548347,3.411473036
30:56.1,4.996910217,4.691548347,3.411473036
30:56.9,4.996910217,4.691548347,3.411473036
30:57.7,4.999749477,4.658345222,3.413448572
30:58.7,4.999749477,4.658345222,3.413448572
30:59.5,4.999749477,4.658345222,3.415424109
31:00.3,5.002454873,4.625141621,3.415424109
31:01.2,5.002454873,4.625141621,3.415424109
31:02.1,5.002454873,4.591938019,3.417399168
31:02.9,5.005027317,4.591938019,3.417399168
31:03.8,5.005027317,4.591938019,3.417399168
31:04.7,5.005027317,4.591938019,3.419374228
31:05.5,5.007467724,4.558734894,3.419374228
31:06.4,5.007467724,4.558734894,3.419374228
31:07.2,5.007467724,4.558734894,3.419374228
31:08.0,5.009777004,4.525531292,3.42134881
31:08.8,5.009777004,4.525531292,3.42134881
31:09.7,5.009777004,4.525531292,3.42134881
31:10.6,5.011956068,4.49232769,3.423322916
31:11.5,5.011956068,4.49232769,3.423322916
31:12.4,5.011956068,4.49232769,3.423322916
31:13.2,5.014005827,4.49232769,3.425296545
31:14.1,5.014005827,4.459124565,3.425296545
31:14.9,5.014005827,4.459124565,3.425296545
31:15.7,5.013698684,4.422125816,3.420011044
31:16.5,5.013698684,4.422125816,3.420011044
31:17.4,5.013698684,4.422125816,3.420011044
31:18.1,5.013698684,4.422125816,3.420011044
31:18.9,5.006055964,4.385127544,3.414657354
31:19.7,5.006055964,4.385127544,3.414657354
31:20.5,5.006055964,4.385127544,3.414657354
31:21.3,4.99829183,4.385127544,3.409299135
31:22.1,4.99829183,4.348128796,3.409299135
31:23.0,4.99829183,4.348128796,3.409299135
31:23.7,4.99829183,4.348128796,3.403935909
31:24.5,4.990407566,4.311130047,3.403935909
31:25.3,4.990407566,4.311130047,3.403935909
31:26.2,4.990407566,4.311130047,3.403935909
31:27.0,4.982404439,4.274131775,3.398568153
31:27.9,4.982404439,4.274131775,3.398568153
31:28.7,4.982404439,4.274131775,3.398568153
31:29.5,4.974283707,4.237133026,3.393195152
31:30.3,4.974283707,4.237133026,3.393195152
31:31.2,4.974283707,4.237133026,3.393195152
31:32.0,4.974283707,4.237133026,3.387817144
31:32.8,4.966046613,4.200134754,3.387817144
31:33.6,4.966046613,4.200134754,3.387817144
31:34.6,4.957694388,4.163136005,3.382433891
31:35.4,4.957694388,4.163136005,3.382433891
31:36.2,4.957694388,4.163136005,3.382433891
31:37.1,4.957694388,4.163136005,3.377045155
31:38.0,4.949228253,4.126137733,3.377045155
31:38.8,4.949228253,4.126137733,3.377045155
31:39.6,4.949228253,4.126137733,3.371651173
31:40.5,4.940649415,4.089138985,3.371651173
31:41.3,4.940649415,4.089138985,3.371651173
31:42.2,4.93195907,4.052140713,3.366251469
31:43.1,4.93195907,4.052140713,3.366251469
31:43.9,4.93195907,4.052140713,3.366251469
31:44.7,4.93195907,4.052140713,3.366251469
31:45.5,4.923158402,4.052140713,3.360846043
31:46.3,4.923158402,4.015141964,3.360846043
31:47.1,4.923158402,4.015141964,3.360846043
31:48.1,4.923158402,4.015141964,3.372225761
31:48.9,4.916059094,3.981925249,3.372225761
31:49.8,4.916059094,3.981925249,3.372225761
31:50.6,4.916059094,3.981925249,3.383584261
31:51.4,4.908850656,3.948708296,3.383584261
31:52.2,4.908850656,3.948708296,3.383584261
31:53.1,4.908850656,3.948708296,3.383584261
31:53.9,4.901534267,3.915491343,3.394921541
31:54.7,4.901534267,3.915491343,3.394921541
31:55.5,4.901534267,3.915491343,3.394921541
31:56.4,4.894111093,3.882274628,3.406237602
31:57.3,4.894111093,3.882274628,3.406237602
31:58.1,4.894111093,3.882274628,3.406237602
31:58.9,4.886582291,3.849057674,3.417531967
31:59.7,4.886582291,3.849057674,3.417531967
32:00.6,4.886582291,3.849057674,3.417531967
32:01.4,4.878949003,3.849057674,3.428804874
32:02.3,4.878949003,3.815840721,3.428804874
32:03.2,4.878949003,3.815840721,3.428804874
32:04.1,4.878949003,3.815840721,3.440056324
32:04.9,4.871212363,3.782624006,3.440056324
32:05.7,4.871212363,3.782624006,3.440056324
32:06.5,4.871212363,3.782624006,3.44477272
32:07.4,4.867920038,3.768672943,3.44477272
32:08.2,4.867920038,3.768672943,3.44477272
32:09.1,4.867920038,3.768672943,3.44477272
32:10.0,4.863389423,3.768672943,3.451281309
32:10.9,4.863389423,3.749407053,3.451281309
32:11.7,4.863389423,3.749407053,3.451281309
32:12.6,4.863389423,3.749407053,3.46249032
32:13.5,4.855519723,3.7161901,3.46249032
32:14.3,4.855519723,3.7161901,3.46249032
32:15.2,4.855519723,3.7161901,3.46249032
32:16.1,4.847550134,3.682973385,3.473677635
32:16.9,4.847550134,3.682973385,3.473677635
32:17.8,4.847550134,3.682973385,3.473677635
32:18.6,4.85788958,3.649756432,3.485051632
32:19.5,4.85788958,3.649756432,3.485051632
32:20.2,4.85788958,3.649756432,3.485051632
32:21.0,4.85788958,3.649756432,3.496422768
32:21.9,4.868146982,3.616539478,3.496422768
32:22.8,4.868146982,3.616539478,3.496422768
32:23.7,4.880061777,3.616539478,3.523201704
32:24.6,4.880061777,3.586173058,3.523201704
32:25.5,4.880061777,3.586173058,3.523201704
32:26.3,4.891911441,3.555806875,3.549963713
32:27.1,4.891911441,3.555806875,3.549963713
32:27.9,4.891911441,3.555806875,3.549963713
32:28.7,4.903696533,3.525440454,3.576708794
32:29.6,4.903696533,3.525440454,3.576708794
32:30.5,4.903696533,3.525440454,3.576708794
32:31.3,4.915417611,3.525440454,3.60343647
32:32.1,4.915417611,3.495074034,3.60343647
32:33.0,4.915417611,3.495074034,3.60343647
32:33.8,4.927075227,3.464707613,3.630147219
32:34.6,4.927075227,3.464707613,3.630147219
32:35.4,4.927075227,3.464707613,3.630147219
32:36.3,4.927075227,3.464707613,3.656840563
32:37.1,4.938669929,3.434341192,3.656840563
32:38.0,4.938669929,3.434341192,3.656840563
32:38.8,4.938669929,3.434341192,3.683516741
32:39.7,4.950202262,3.403974771,3.683516741
32:40.5,4.950202262,3.403974771,3.683516741
32:41.4,4.950202262,3.403974771,3.710175753
32:42.2,4.961672766,3.373608589,3.710175753
32:43.0,4.961672766,3.373608589,3.710175753
32:43.8,4.961672766,3.373608589,3.73681736
32:44.7,4.973081977,3.343242168,3.73681736
32:45.5,4.973081977,3.343242168,3.73681736
32:46.3,4.973081977,3.343242168,3.763441801
32:47.3,4.984430426,3.312875748,3.763441801
32:48.1,4.984430426,3.312875748,3.763441801
32:49.0,4.984430426,3.312875748,3.763441801
32:49.8,4.995718643,3.282509327,3.790048599
32:50.6,4.995718643,3.282509327,3.790048599
32:51.4,4.995718643,3.282509327,3.790048599
32:52.2,5.006947152,3.252142906,3.81663847
32:53.1,5.006947152,3.252142906,3.81663847
32:54.0,5.006947152,3.252142906,3.81663847
32:54.8,5.017916686,3.223936319,3.837924719
32:55.6,5.017916686,3.223936319,3.837924719
32:56.5,5.017916686,3.223936319,3.837924719
32:57.4,5.028826261,3.195729971,3.859199047
32:58.3,5.028826261,3.195729971,3.859199047
32:59.2,5.028826261,3.195729971,3.859199047
33:00.1,5.039676405,3.167523384,3.880460978
33:00.9,5.039676405,3.167523384,3.880460978
33:01.8,5.039676405,3.167523384,3.880460978
33:02.7,5.050467645,3.167523384,3.901710749
33:03.5,5.050467645,3.139316797,3.901710749
33:04.2,5.050467645,3.139316797,3.901710749
33:05.2,5.050467645,3.139316797,3.922948122
33:06.0,5.061200503,3.11111021,3.922948122
33:06.8,5.061200503,3.11111021,3.922948122
33:07.7,5.061200503,3.11111021,3.944173336
33:08.5,5.071875499,3.082903862,3.944173336
33:09.3,5.071875499,3.082903862,3.944173336
33:10.1,5.071875499,3.082903862,3.944173336
33:11.0,5.082493147,3.054697275,3.965386152
33:11.8,5.082493147,3.054697275,3.965386152
33:12.6,5.082493147,3.054697275,3.965386152
33:13.5,5.093053957,3.026490688,3.986586571
33:14.3,5.093053957,3.026490688,3.986586571
33:15.1,5.093053957,3.026490688,3.986586571
33:15.9,5.093053957,3.026490688,3.986586571
33:16.7,5.103558436,2.998284101,4.00777483
33:17.5,5.103558436,2.998284101,4.00777483
33:18.3,5.103558436,2.998284101,4.00777483
33:19.1,5.114007088,2.970077515,4.028950214
33:19.9,5.114007088,2.970077515,4.028950214
33:20.6,5.114007088,2.970077515,4.028950214
33:21.5,5.114007088,2.970077515,4.050113678
33:22.4,5.124400411,2.941871166,4.050113678
33:23.2,5.124400411,2.941871166,4.050113678
33:24.0,5.124400411,2.941871166,4.070456028
33:24.8,5.106650427,2.985999346,4.070456028
33:25.7,5.106650427,2.985999346,4.070456028
33:26.5,5.106650427,2.985999346,4.070456028
33:27.4,5.089390853,3.031250477,4.093466282
33:28.1,5.089390853,3.031250477,4.093466282
33:28.9,5.089390853,3.031250477,4.093466282
33:29.8,5.089390853,3.031250477,4.116438389
33:30.6,5.072253842,3.076460361,4.116438389
33:31.5,5.072253842,3.076460361,4.116438389
33:32.3,5.072253842,3.076460361,4.139373302
33:33.1,5.055238572,3.121629,4.139373302
33:33.9,5.055238572,3.121629,4.139373302
33:34.7,5.055238572,3.121629,4.139373302
33:35.6,5.038344223,3.166756392,4.162271023
33:36.4,5.038344223,3.166756392,4.162271023
33:37.2,5.038344223,3.166756392,4.185130596
33:38.1,5.021569986,3.211842775,4.185130596
33:39.0,5.021569986,3.211842775,4.185130596
33:39.8,5.021569986,3.211842775,4.185130596
33:40.7,5.004915054,3.256887913,4.207953453
33:41.6,5.004915054,3.256887913,4.207953453
33:42.5,5.004915054,3.256887913,4.207953453
33:43.3,4.988378628,3.256887913,4.230739117
33:44.2,4.988378628,3.301892042,4.230739117
33:45.1,4.988378628,3.301892042,4.230739117
33:45.9,4.988378628,3.301892042,4.230739117
33:46.7,4.971959913,3.346855402,4.25348711
33:47.5,4.971959913,3.346855402,4.25348711
33:48.4,4.971959913,3.346855402,4.25348711
33:49.3,4.955658124,3.391777754,4.276198387
33:50.2,4.955658124,3.391777754,4.276198387
33:51.0,4.955658124,3.391777754,4.276198387
33:51.8,4.955658124,3.391777754,4.298872948
33:52.6,4.939472465,3.436659098,4.298872948
33:53.5,4.939472465,3.436659098,4.298872948
33:54.3,4.939472465,3.436659098,4.321510315
33:55.1,4.923402143,3.481499672,4.321510315
33:56.0,4.923402143,3.481499672,4.321510315
33:56.8,4.923402143,3.481499672,4.321510315
33:57.7,4.907446371,3.526299477,4.344111443
33:58.5,4.907446371,3.526299477,4.344111443
33:59.3,4.907446371,3.526299477,4.344111443
34:00.1,4.893297407,3.572760582,4.380874157
34:00.9,4.893297407,3.572760582,4.380874157
34:01.9,4.893297407,3.572760582,4.380874157
34:02.8,4.879269852,3.619181156,4.41758728
34:03.7,4.879269852,3.619181156,4.41758728
34:04.6,4.879269852,3.619181156,4.41758728
34:05.3,4.865362933,3.665560961,4.454251289
34:06.1,4.865362933,3.665560961,4.454251289
34:07.0,4.865362933,3.665560961,4.454251289
34:07.8,4.851575879,3.665560961,4.490865707
34:08.7,4.851575879,3.711900234,4.490865707
34:09.4,4.851575879,3.711900234,4.490865707
34:10.2,4.851575879,3.711900234,4.490865707
34:11.1,4.837907922,3.758199215,4.527431011
34:11.9,4.837907922,3.758199215,4.527431011
34:12.7,4.837907922,3.758199215,4.527431011
34:13.5,4.824358299,3.804457664,4.563947201
34:14.4,4.824358299,3.804457664,4.563947201
34:15.2,4.824358299,3.804457664,4.563947201
34:16.0,4.824358299,3.804457664,4.600414276
34:16.9,4.810926254,3.850675821,4.600414276
34:17.8,4.810926254,3.850675821,4.600414276
34:18.7,4.810926254,3.850675821,4.600414276
34:19.4,4.835413734,3.897699833,4.498057842
34:20.2,4.835413734,3.897699833,4.498057842
34:21.1,4.835413734,3.897699833,4.395702839
34:21.9,4.859802909,3.944704771,4.395702839
34:22.7,4.859802909,3.944704771,4.395702839
34:23.6,4.884094412,3.991690636,4.293348789
34:24.5,4.884094412,3.991690636,4.293348789
34:25.4,4.884094412,3.991690636,4.293348789
34:26.2,4.884094412,3.991690636,4.19099617
34:27.1,4.908288873,4.038657188,4.19099617
34:28.0,4.908288873,4.038657188,4.19099617
34:28.8,4.934691028,4.085680962,4.088644981
34:29.6,4.934691028,4.085680962,4.088644981
34:30.5,4.934691028,4.085680962,4.088644981
34:31.3,4.934691028,4.085680962,3.988996506
34:32.2,4.960231317,4.13147831,3.988996506
34:33.0,4.960231317,4.13147831,3.988996506
34:33.9,4.960231317,4.13147831,3.889349461
34:34.7,4.985711073,4.177259445,3.889349461
34:35.5,4.985711073,4.177259445,3.889349461
34:36.3,4.985711073,4.177259445,3.889349461
34:37.2,5.011130631,4.177259445,3.789703608
34:38.1,5.011130631,4.223023891,3.789703608
34:38.9,5.011130631,4.223023891,3.789703608
34:39.8,5.03649032,4.268772125,3.690058947
34:40.6,5.03649032,4.268772125,3.690058947
34:41.5,5.03649032,4.268772125,3.690058947
34:42.3,5.03649032,4.268772125,3.590415716
34:43.1,5.06179047,4.314504147,3.590415716
34:43.9,5.06179047,4.314504147,3.590415716
34:44.8,5.06179047,4.314504147,3.590415716
34:45.8,5.087031409,4.360219479,3.490773439
34:46.6,5.087031409,4.360219479,3.490773439
34:47.4,5.087031409,4.360219479,3.490773439
34:48.3,5.112213464,4.405918121,3.391132593
34:49.1,5.112213464,4.405918121,3.391132593
34:49.9,5.112213464,4.405918121,3.391132593
34:50.8,5.112213464,4.405918121,3.291492701
34:51.6,5.137336959,4.451600552,3.291492701
34:52.5,5.137336959,4.451600552,3.291492701
34:53.4,5.137336959,4.451600552,3.291492701
34:54.2,5.162402219,4.497266293,3.191854477
34:55.0,5.162402219,4.497266293,3.191854477
34:55.7,5.162402219,4.497266293,3.191854477
34:56.6,5.187409564,4.542915344,3.092217207
34:57.4,5.187409564,4.542915344,3.092217207
34:58.2,5.187409564,4.542915344,2.992581129
34:59.1,5.212359315,4.588547707,2.992581129
35:00.0,5.212359315,4.588547707,2.992581129
35:00.9,5.212359315,4.588547707,2.992581129
35:01.7,5.23725179,4.634163857,2.892946482
35:02.5,5.23725179,4.634163857,2.892946482
35:03.4,5.23725179,4.634163857,2.892946482
35:04.3,5.263384293,4.680624485,2.790433407
35:05.1,5.263384293,4.680624485,2.790433407
35:05.9,5.263384293,4.680624485,2.790433407
35:06.7,5.250754136,4.680624485,2.829056978
