,pat1,pat2,pat3,pat4
1241,3317.003,5212.6241,3269.0504,3632.7745999999997
1242,3560.1794,4070.4244999999996,3532.066,3491.2507
1243,3420.0426,4162.9259999999995,2947.328,3753.6163
1244,3022.0942,4614.6192,3128.0755,3484.3340999999996
1245,2698.8599,3919.0780999999997,2536.6759,2581.5940000000005
1246,1699.9415,2084.8057,1524.1577,2028.8479
1247,1653.7151000000001,1442.0951,1339.2450000000001,1594.0551
1248,1815.9922000000001,2779.0861999999997,1602.0202100000001,1379.2936
1249,901.0677000000001,1544.6218000000001,625.8482999999999,1080.895
1250,748.3524,1628.2820000000002,924.3679000000001,835.7914999999999
1251,796.5052000000001,994.7657999999999,1592.3661,1115.5405999999998
1252,1023.711,1732.2552,1675.6099,1676.03
1253,2227.288,3481.7544000000003,2333.9175,1892.334
1254,4628.8168,4686.281,3729.6140000000005,3666.3224999999998
1255,4448.959930000001,5540.0679,5598.880999999999,4420.0576
1256,5154.8061,5590.9232999999995,4209.6635,4553.864799999999
1257,3702.3123000000005,4733.2483,3544.316,4440.951
1258,4360.656,4857.5987000000005,3477.044,4333.681500000001
1259,4426.304,4896.8558,4099.343999999999,3804.7049999999995
1260,3801.114,4541.4925,2581.8356,2306.0825999999997
1261,2728.87905,4294.1811,2952.5613,2443.546
1262,2513.2129999999997,4607.936,3838.044,3293.9391000000005
1263,3235.0003,4058.8786,3899.2848,3476.801
1264,3993.2639999999997,4431.3132000000005,3087.0427,3569.7599999999993
1265,4342.851,5073.7984,3315.8540000000003,3310.5606
1266,4097.513,5025.465999999999,2826.0069999999996,3372.9305999999997
1267,3492.7956,5179.65,3531.529,4349.2901
1268,3394.3513000000003,4583.7405,2893.3779999999997,2863.0266999999994
1269,2630.9144,2448.7554,2166.681,2687.182
1270,1911.30384,2854.0104,2585.9060000000004,1725.545
1271,1259.8290000000002,1982.8319999999999,2430.46915,1752.7543
1272,1696.6612,1778.5962,1572.739,1271.2219999999998
1273,667.82107,674.2536,741.2984,630.698
1274,710.3604,1116.7350999999999,988.7842,905.9343
1275,832.3516000000001,786.727,1038.5117,892.2111
1276,881.1392000000001,2011.85,1875.913,1510.971
1277,1628.666,3302.295,2522.5224999999996,2994.5875
1278,3403.928,5455.6064,4000.1893,3694.2069999999994
1279,5496.7436,6072.258,3975.0599999999995,4225.262000000001
1280,4535.16,6071.8330000000005,3902.102,3678.6256999999996
1281,4647.7044000000005,6930.897000000001,4376.855600000001,4433.9925
1282,3510.0014,4759.199,3551.7690999999995,3138.1805000000004
1283,3045.2294,3202.7744000000002,3376.4139999999993,2766.0268
1284,3124.7436,4336.4782000000005,3948.978,2995.7586
1285,4315.156600000001,3838.07196,2964.1811000000002,3266.9645
1286,3231.5366,4438.854,2674.0879999999997,2833.1002999999996
1287,3137.0510999999997,4350.632500000001,2561.524,2693.7865
1288,4123.7187,4027.686,2380.1947999999998,3412.8026
1289,4231.0303,4427.3957,2360.5893,2739.4263
1290,4638.776,4559.839800000001,3295.9976000000006,5091.0474
1291,3993.938,4874.3503,3428.8190999999997,2365.0150000000003
1292,3098.2836,4233.409900000001,3035.0280000000002,3745.0977000000003
1293,2795.2825000000003,3499.73273,1931.347,1440.4115
1294,1797.6237,2676.3989999999994,2239.0049,2089.25008
1295,1741.8673000000001,2469.328,1940.7331,1690.9015000000002
1296,1704.6372999999999,2024.5439000000001,1312.4469000000001,2028.6636
1297,820.0024,1319.7653,947.9573,1199.1347
1298,771.9687999999999,1087.3468,816.8143,765.0022
1299,976.7386,2080.1679999999997,932.4237,871.1013
1300,1144.488,1808.1386,1489.4769,1537.7455
1301,2777.4525999999996,3134.98396,3029.2219,3199.5124
1302,4417.4565,5125.812,4219.990000000001,3353.981
1303,4861.4286,6791.998599999999,4874.2880000000005,4043.682
1304,4764.561299999999,5574.243600000001,4865.259400000001,3932.6772
1305,3565.0664,5006.1242,3039.2286,3174.8426000000004
1306,3396.5566,4169.134599999999,3279.5441,2835.7580000000003
1307,3760.0969,4305.1686,3138.643,3119.7669100000003
1308,2937.261,4068.2570000000005,2664.5796,2654.9141
1309,3113.312119,4098.196,2751.3611,2622.893
1310,2263.8299,4088.4695,2708.6184000000003,2916.3698
1311,2345.7356,5243.8016,2563.2562,2623.95113
1312,3654.598,4418.622,2789.5809999999997,2823.4603700000002
1313,3378.454,4905.2678000000005,3867.5185999999994,2679.728
1314,3567.965,4321.6968,3006.321,3445.2506000000003
1315,3716.8876,5681.854,3111.8918,3687.0428
1316,2375.0419,3375.58882,2927.4878,2443.9060000000004
1317,2122.9937,4009.6215,2060.6490000000003,2331.277
1318,2290.356,2817.6347,1544.076,2112.7821
1319,1711.9828,2795.9487,1461.8036,1819.8547000000003
1320,1518.057,2109.2375,1048.2919,1793.3541
1321,1188.0230000000001,1571.6522,558.8321000000001,1256.6118
1322,723.3519,706.9757999999999,905.3537,703.2339000000001
1323,1388.286,1319.4822,901.4979999999999,875.2916
1324,1024.5546,2373.9930000000004,1066.397,1089.7964
1325,2964.141,3405.9312600000007,2777.132,2664.854
1326,3904.279,4887.853,3607.0209,3110.3003
1327,4423.281999999999,5051.5198,3479.5922,3928.9260000000004
1328,5312.311,6876.043,5172.427,5176.0003
1329,4712.1455000000005,6593.691099999999,4151.682,3646.2163
1330,4018.462,5484.8763,3064.2399,3565.1088
1331,3836.2245000000003,3984.4536999999996,3655.7261,3632.168
1332,2688.847,3765.7336,2747.264,3346.773
1333,3542.8377,3843.2154,2753.7893999999997,2544.2009000000003
1334,3265.3562000000006,3318.8985000000002,2627.1044,3297.4802
1335,3602.193,3927.0575,3563.5756,2770.275
1336,3281.3709999999996,3908.2911000000004,3310.1677999999997,2591.311
1337,3774.8199000000004,4226.6476999999995,3383.4651999999996,2581.0111
1338,4543.985900000001,4815.9944000000005,3639.0838,2948.4923999999996
1339,4410.104799999999,4579.224,3039.8160000000003,3365.2497
1340,3709.6374000000005,3656.7248699999996,2808.1573,2261.4849
1341,3022.0860000000002,3529.932,2495.2787000000003,2022.641
1342,1623.5364999999997,2579.507,1660.0187999999998,1502.167
1343,1202.5449999999998,1778.412,1491.1932,1510.0880000000002
1344,1385.3712,2019.198,1781.8818,1971.4955000000002
1345,1201.344,753.7943,729.4105,807.7773000000001
1346,1080.5658,958.7637,1197.99867,837.9476000000001
1347,1048.2450000000001,972.4239,816.0491,845.9171
1348,1870.46618,1663.4736,1138.3347,1042.2999
1349,2570.3160000000003,3478.886,2021.4559,2800.84745
1350,3886.897,5371.1435999999985,3061.379,3777.5989999999997
1351,4773.511000000001,6370.6203000000005,4046.8759999999997,3854.8209000000006
1352,4038.7374999999997,5365.9722,4528.093,4153.605
1353,4290.1872,5928.9793,3287.0845,3793.6338199999996
1354,4303.2261,4195.508999999999,3164.5035,3109.004
1355,3409.239,4999.986,3828.99,2779.326
1356,2822.5529000000006,4386.7214,2699.7606,2794.853
1357,3475.755,4145.6189,3262.803,2042.2370999999998
1358,2348.0547,3815.4224999999997,2886.982,2735.768
1359,2671.492,4479.3031,2894.3512,2625.75
1360,2991.693,4304.917,2983.1207999999997,2645.4372
1361,3499.2552,4870.716,3119.324,2751.0110000000004
1362,3449.0747,3634.4669000000004,2662.216,3122.7689
1363,3080.486,3592.9820000000004,3917.7463,3147.4873
1364,2895.8405700000003,4267.6574,3695.652,2181.1401
1365,2328.156,3242.3652999999995,2571.7902,1667.0744
1366,1973.3519000000001,3229.6811,2075.2193,1210.981
1367,2251.4924,2575.847,1313.8971000000001,1401.2441000000001
1368,1346.1919,2265.5957,1387.81311,1616.8269999999998
1369,1050.258,1120.93342,1179.4814000000001,966.6658
1370,777.0443,1261.1441,1024.4063,1070.1145
1371,1306.7487999999998,1220.4275000000002,1012.2932999999999,930.7620999999999
1372,1375.3508,2276.5,1533.7095,1093.0520000000001
1373,3133.5225000000005,3604.5899,2986.317,2158.9709000000003
1374,4715.9852,5550.152099999999,4108.98166,3023.5561
1375,5069.7565,5556.2803,5596.25,3867.42
1376,4692.409,6428.737,4933.25,4768.3485
1377,3748.2024,4985.916199999999,3408.4966000000004,3542.2570699999997
1378,3813.2466000000004,4871.4107,3316.9763000000003,3862.875
1379,3682.8550000000005,5762.9532,3457.66,2953.1231
1380,3771.327,4184.6196,2998.2978,3030.0765
1381,3418.8403000000003,3503.1043,2983.4867000000004,2226.6244
1382,3692.7861999999996,4444.3016,2503.1976,1853.8029999999999
1383,3308.0618,3806.5503,3954.7598000000003,2955.405
1384,3643.195,4458.652900000001,3231.36628,2831.3365599999997
1385,2943.743,5845.394900000001,4199.6608400000005,2965.9265000000005
1386,3560.11,4535.2429999999995,4136.8886999999995,2852.9359999999997
1387,3670.2077999999997,4292.911,3589.4333000000006,3212.4251999999997
1388,2917.0574999999994,4355.5504,2356.642,2644.83
1389,3081.882,3034.6116,2318.4123000000004,3258.7664
1390,2312.138,2730.5450000000005,1369.2103000000002,1904.2276000000002
1391,1172.2179999999998,1791.2676,1376.7741,1565.316
1392,1622.23999,1726.9362,1546.9825,1390.7509000000002
1393,855.0151000000001,1008.928,958.594,1046.2728
1394,580.8702000000001,888.8007000000001,1107.7395999999999,831.2927999999999
1395,706.2057,1766.1178,755.752,721.8609
1396,1881.0689,2213.38375,1050.1397,1565.5510000000002
1397,2670.9334,3060.4620999999997,2375.1873,1834.0227
1398,3499.504,5832.725,4664.514399999999,2914.943
1399,4632.477400000001,5536.8701,5820.3211,5045.072
1400,4062.1810000000005,5635.675,5275.850600000001,4845.317
1401,4478.110699999999,4289.2459,4349.531,4573.8642
1402,3515.7565,4810.5467,4000.308,3152.8531999999996
1403,3606.9306,4305.2195,3322.5071,2228.2373000000002
1404,2796.4656999999997,3882.5704,2863.7727,3488.461
1405,3111.88686,3841.0530300000005,3236.5596,2299.4370000000004
1406,3648.5199000000002,4343.177000000001,2625.18,2406.8453999999997
1407,3681.0022,5188.5779,3099.3676,2274.1481
1408,3788.8626,5801.2941,3194.464,2940.741
1409,3812.0139000000004,4247.4726,3131.6259999999997,2954.9907999999996
1410,3508.2715,3282.6121000000003,3540.8640000000005,3074.0505000000003
1411,2525.5128,4119.5608999999995,3833.8542,2965.0796
1412,2846.2200999999995,4284.446400000001,2963.1274000000003,3145.2994
1413,2945.7965999999997,3878.0646,2885.2183,2378.206
1414,2750.5095,2507.2478,1696.9053000000001,1375.324
1415,1576.8799999999999,2390.839,1626.3301999999999,1786.659
1416,1438.838,2139.929,1452.2214,1707.5578999999998
1417,844.3271,1063.0488,698.9418999999999,833.1195
1418,1160.6361,1398.5192,610.7421899999999,685.7766
1419,669.48615,1921.9602,1163.8400000000001,1061.0043
1420,1602.50876,1941.05,1579.4809999999998,1480.593
1421,2769.8261,4253.2721,2350.2381,2871.32
1422,3637.2676,5149.924,4241.697099999999,4232.690500000001
1423,5249.4831,6469.071,4948.393,4245.7702
1424,5481.245,6902.383,4549.638,3375.0507000000002
1425,3558.7422,5931.263599999999,4484.6443,4112.050300000001
1426,3644.6029,3593.6751,3191.1729,3058.666
1427,3007.9503,3501.9476000000004,2558.3450000000003,2997.4038
1428,2744.181,3189.59643,2748.0663,2911.5263
1429,2708.8986999999997,3844.67407,2614.549,2493.80903
1430,2928.3954,3557.0002,3021.7655,3020.217
1431,2893.1733,4091.6308000000004,3650.2925999999998,2652.2110000000002
1432,3906.4854,5168.3438,2991.168,2717.2135000000003
1433,4066.4768,4361.8128,2298.5175,2539.1620000000003
1434,3498.0886,4214.1811,3458.71,3702.0647999999997
1435,2930.8679,4046.553,3860.9842999999996,3652.1072000000004
1436,3595.6605,3243.6450999999997,3014.6859000000004,2775.9012000000002
1437,2571.0441,3751.9657,2447.9351,1801.3863000000001
1438,1922.00261,2771.3896,1554.7190999999998,1899.0292000000002
1439,1834.8147,1571.9571999999998,1366.1502,1463.7578
1440,1341.5694,2114.768,1232.2544999999998,1183.5730999999998
1441,965.8413,1147.8359,1253.28451,770.3876
1442,881.7198000000001,566.828,720.9675,1467.9267
1443,789.2507,1710.989,833.5237,1466.13497
1444,1281.64,1984.2579999999998,1373.8383999999999,1441.3999000000001
1445,2311.189,2942.1492999999996,2664.0258000000003,1964.2185099999997
1446,4785.3879099999995,5617.6975,4189.4697,3803.8038899999997
1447,5304.407999999999,6084.9815,4098.474900000001,4029.52
1448,4614.695000000001,5820.784,4492.273899999999,4047.925
1449,4320.497700000001,5181.441000000001,3813.9610000000002,4967.071800000001
1450,4049.7398999999996,4723.3807,4100.796600000001,3617.547
1451,3105.8834,5180.028200000002,3553.0480000000002,2701.6431999999995
1452,3466.3637000000003,3600.4986999999996,3310.8129,2042.4646
1453,3109.3003500000004,4757.844700000001,3621.9751300000003,2519.2898
1454,3007.3306999999995,3776.3752999999997,2889.97117,3520.1466
1455,2934.72818,4432.0422,3189.7189,2608.0573999999997
1456,3487.19702,4047.2507000000005,3496.2232,3243.469
1457,3735.2222,3591.9335,3290.053,3968.7725
1458,3801.7,4814.497399999999,2908.8089999999997,3105.7577
1459,3226.4875,4730.7908,3018.893,3122.7965
1460,4031.1969000000004,4032.0629,2999.6465,3246.1141
1461,2457.33,3314.308,2594.4795,1896.369
1462,1641.5116,2294.0217000000002,1477.2743,1945.3239500000002
1463,1622.4911,1992.4128,1247.0498000000002,1378.5268
1464,1323.6409999999998,2045.25,1650.1518999999998,1219.2360999999999
1465,1041.9861,1040.9588,569.1566,797.3398099999999
1466,1045.5655000000002,871.732,1122.00525,1234.8531
1467,1340.6664999999998,1248.5295,1316.1598,626.2292
1468,1690.21738,2315.7181,1344.8488,1526.02
1469,2695.565,2923.0789000000004,2778.262,2753.329
1470,3924.8155,5512.3622000000005,4336.965,3655.64546
1471,4130.76,7306.4342,3965.7986,4821.967000000001
1472,3844.4558999999995,6165.573300000001,4272.0484,4965.7171
1473,4327.1852,4810.2617,3638.5870000000004,4722.1896
1474,4537.575,4595.7669,3095.0792,2954.1835000000005
1475,3721.1685500000003,3868.7821,3672.5562,3833.6713999999997
1476,2918.6999,4062.9080000000004,3158.738,4010.508
1477,3829.6931000000004,4492.077200000001,3102.6389,2697.641
1478,2984.3288000000002,4223.0605000000005,2586.3909000000003,2606.81
1479,3588.09,4663.476,3126.8711000000003,2693.8789
1480,4048.1976999999997,4424.2044,2925.4211,3476.67373
1481,3645.582,4742.136,3534.6501000000003,3202.393
1482,3672.8370000000004,4442.122200000001,4203.8259,2969.4099999999994
1483,3659.0029999999997,4360.6741,4395.871999999999,2592.5083999999997
1484,3491.6284,4854.7142,2661.3865,2381.372
1485,2393.1632999999997,3723.8424,2261.9105,2195.523
1486,2136.5077,2293.0169,1849.7013000000002,1854.495
1487,1903.8638,1600.9153000000001,1681.49831,1726.2521000000004
1488,1201.7988,2194.24904,907.417,1412.3893999999998
1489,788.3642,1062.6092800000001,1203.3287,998.6566799999999
1490,735.4075,1121.15912,707.27937,1000.0389
1491,1023.297,1261.29,501.7107,912.132
1492,1793.6070000000002,2006.8374,2133.21,1086.5400000000002
1493,2983.1839999999997,4439.729,2703.9311,2764.5771000000004
1494,4074.1378000000004,4590.249999999999,3263.6240000000003,3109.9729
1495,4813.2462,5882.0491999999995,4356.333,4211.7323
1496,5064.1564,5887.004800000001,5080.807,4592.6495
1497,4075.9651000000003,5575.133,3734.3583,5360.0165
1498,4144.2115,5719.642,3361.2436,3474.5121
1499,3309.3511000000003,4871.914400000001,3818.745,2933.8921
1500,3345.6475,3875.2684,3466.4479,2948.7097
1501,2434.7748,4133.959,2361.0029999999997,2734.7796000000003
1502,3652.6839000000004,3754.6982,2923.0064,2580.4239
1503,3052.1387999999997,4460.646900000001,2992.0958,1991.9572
1504,3439.1360999999997,4250.327300000001,2794.2943000000005,2793.06403
1505,3986.782,4851.207200000001,3787.6969000000004,2856.6833
1506,3648.9689,4603.851699999998,3916.5331,2620.8287
1507,3880.8462,4471.201100000001,3851.4539000000004,3770.073
1508,2785.1041999999998,4163.7207,2856.6040000000003,2405.1322
1509,2390.0557,2927.11399,2615.2749999999996,1714.03054
1510,1717.6596,3053.8480000000004,1493.0635,1510.8694
1511,1404.6243,2278.648,1940.2144000000003,1278.2061999999999
1512,1579.9112,2112.6670000000004,1362.2614,1488.6742
1513,660.6166000000001,1120.185,495.57989000000003,536.2105
1514,744.4284,1304.1711,795.319,702.0019
1515,890.7478,1215.8373,797.9325000000001,1104.1001
1516,2167.436,2145.145,1300.3764999999999,1788.6941
1517,2627.4725,2521.2882,2986.2066,2293.5313
1518,3548.0110999999997,4369.214399999999,3982.0878999999995,3327.0546999999997
1519,4737.0553,5398.3111,3825.5294,4118.2713
1520,4404.439,5590.6029,4623.0668000000005,4987.9534
1521,4502.050499999999,5819.629499999999,4017.2827,3798.6424
1522,3660.5090999999998,5088.6688,4546.9314,3294.1379
1523,2795.8169,3749.9817000000003,3575.2235,3369.8221999999996
1524,2874.8623,3720.1876999999995,2986.42247,2683.208
1525,3962.8014999999996,3882.9806,2890.5020000000004,3487.3069
1526,3467.642,3688.7875000000004,3321.685,2370.3418
1527,2922.7655,4057.2949,3265.2133999999996,1953.0888
1528,4713.697300000001,4592.358,3127.434,2971.0694
1529,4103.7519999999995,4107.1052,3416.6582,3413.376
1530,3817.6858,5106.485499999999,3451.109,3418.141
1531,4120.5331,4920.683300000001,3199.4720099999995,2797.6298
1532,3290.5636999999997,4268.862,2848.3709,2642.2601999999997
1533,1887.2368999999999,3076.9694,2607.2511000000004,2402.9939999999997
1534,2817.9476,3050.4085999999998,1377.5974,2082.0631000000003
1535,1966.4533000000001,1611.3870000000002,1565.8705,1697.6415
1536,1259.221,1751.3968,1675.0461,1522.1586
1537,944.923,1312.6313,978.7263,772.4522999999999
1538,1066.0212999999999,1524.1465,665.2246,775.9540999999999
1539,721.818,1511.5188,663.4336000000001,1086.4523
1540,1277.4592000000002,2286.719,1335.2233999999999,1096.5712
1541,2888.632,3895.6672,2327.0118,2377.3593
1542,4300.876,5556.950199999999,3962.701,3839.7397
1543,4436.3409,7346.9875,4261.1392,4308.285
1544,6046.7941,5729.786,3892.0391,4449.426
1545,4394.374099999999,5557.546,4012.4004,4510.2702
1546,3547.53,4272.5764,3743.5975,3706.254
1547,2962.6474999999996,3710.6902,3291.5099999999998,3296.2582
1548,3002.2940000000003,4006.733399999999,2439.4065,2600.4914
1549,3682.6757000000002,3811.2192999999993,3377.5418999999997,2915.3357
1550,3471.5637000000006,4134.283899999999,3367.0554,2551.6494
1551,3184.0717999999997,4977.2915,3235.5347999999994,3449.225741
1552,2969.81,4413.897,3687.0124,3159.2469
1553,4777.805,5222.961,3645.5857,2684.79
1554,4633.6035999999995,3651.0444000000007,3843.3371999999995,3542.0564999999997
1555,2982.467,3797.5894,3342.7117000000003,2517.8108
1556,3020.405,3730.4579,3381.1710000000003,2116.3896
1557,2607.4079999999994,3457.7744000000002,2457.0641,1553.7910000000002
1558,2033.34,1992.6471999999999,2750.8783,1167.1898
1559,1447.1862999999998,2121.7658,2241.3500000000004,1412.9732
1560,1521.1987,2045.167,1651.2314000000001,1183.6108
1561,1434.3068999999998,794.0117,819.2116000000001,684.282
1562,755.43721,1004.3738999999999,999.4608000000001,576.2819999999999
1563,1353.1505,995.2442000000001,831.2578,975.2244000000001
1564,1350.8148,1936.4668000000001,1260.13481,1743.1247000000003
1565,2616.2291999999998,3526.5442,2678.0723999999996,2893.1953
1566,4664.047,4201.5566,3897.3953,3383.8925
1567,4785.597900000001,5916.588900000001,4279.692,4232.098
1568,4778.441,5812.718000000001,4085.4866000000006,3730.8100000000004
1569,4393.152800000001,4844.887699999999,4441.2159,4300.355500000001
1570,4399.020399999999,5213.2594,3365.2859,3892.2037999999993
1571,3648.5024,4063.4692999999993,3265.7613999999994,2692.188
1572,4210.490699999999,4387.872,2920.2159999999994,2771.6861
1573,4115.8377,4212.828100000001,2184.2796,2405.2214
1574,3499.0451,3832.8382,2795.9665000000005,2537.6467999999995
1575,4150.268800000001,4550.634599999999,3886.86408,2943.2790000000005
1576,3076.8804,4168.8792,3611.9799,2653.5125000000003
1577,3524.6406,5655.7756,3742.4033999999997,3752.7369
1578,3093.5679,5076.733899999999,3895.6697000000004,3343.7789999999995
1579,3895.0851000000002,3602.2325000000005,3072.6451,2633.3579999999997
1580,3351.2919,3304.6663999999996,3086.7413,2834.569
1581,2750.3549,2521.3734,2926.7578999999996,3343.9275
1582,2073.6527,2713.1716,2033.1255999999998,1701.0704999999998
1583,1182.8628500000002,1325.5413,1432.2989000000002,1806.507
1584,1562.9,1715.0092000000002,1598.0498,1201.3413
1585,701.5354,1326.09176,946.5720000000001,758.9908
1586,1106.6003,797.7180000000001,854.654,463.903
1587,1049.6468,1303.6102999999998,1068.6123,811.3118999999999
1588,1636.5471699999998,2477.101,1568.4679,828.512
1589,3240.8197,3369.9393,3052.2576,2213.8669999999997
1590,4498.415,5424.034000000001,3863.795,3321.8102
1591,5157.6295,5912.5723,5030.113,4615.5168
1592,5304.4384,5623.39,5000.8369999999995,4777.885
1593,4130.3874,5923.7536,3805.3312,4448.3459
1594,4982.5871,5188.041,3718.4009,3532.81518
1595,3383.4546,4442.811,3153.9684,2922.7018
1596,3451.9089,3012.3017,3432.0567399999995,3540.0462
1597,2690.22279,3328.0756,2883.9842,3200.3409999999994
1598,2695.2028000000005,3983.8371,3426.7500999999997,2662.7321
1599,2954.5713,4283.302000000001,3046.9928,2800.935
1600,4118.9536,4770.406800000001,3393.237,2930.35885
1601,4593.8713,5488.397,2288.9113,3893.3
1602,2930.8427,4767.9674,3048.1372,2802.8790000000004
1603,3199.2469,4410.552699999999,2859.9251,2294.1949
1604,2998.1501000000003,4581.1957999999995,2895.4703999999997,2250.4419
1605,2011.1255,3353.1294,2442.1270999999997,2061.826
1606,1924.0172,2394.7275,2335.7097999999996,1544.615
1607,1823.9391,2662.2527000000005,1349.86535,1201.9926
1608,1011.702,2265.3639000000003,1440.0578500000001,1351.8973
1609,913.5912,1692.3685,815.3780999999999,936.3354999999999
1610,970.2568,1178.3918,951.4862,695.328
1611,1452.2094,1504.3352,651.057,1040.813
1612,1538.0173,2283.9215,1302.3763,957.0661
1613,3225.628,3892.518,2651.956,2907.9089999999997
1614,4122.348,6322.720000000001,3093.8181,3967.1139999999996
1615,5509.1212,6265.302000000001,4916.885,4053.5166
1616,5253.0864,5737.62,4324.8179,4359.043
1617,4895.5779999999995,5022.716899999999,3941.289,3759.8660000000004
1618,4149.9133,5296.1319,3861.2236999999996,3528.229
1619,3346.8420000000006,6030.5806,4062.9280000000003,2519.4672
1620,3218.5546999999997,4495.5378,3156.2439,3196.3678
1621,3028.5008,4504.831999999999,2591.0003,3163.0220999999997
1622,2858.9311,3926.0233000000003,2861.4204,2511.4918
1623,3334.3145999999997,4521.331999999999,3631.83621,2675.0508999999997
1624,4177.6479,5017.8503,3638.7174,3310.0700000000006
1625,4461.016,5225.065500000001,3597.5691999999995,3569.9339
1626,4141.717,4287.181500000001,3321.8185000000003,3339.004
1627,4018.6173,5732.854,2962.3681,3484.3188
1628,3303.31668,4351.6759999999995,3327.031,3041.8840999999998
1629,2772.9519,3710.7384,2399.5633,2385.8719
1630,1859.0737000000001,3165.521,1485.4189000000001,1677.6750000000002
1631,1326.5876,3108.1800000000003,2125.8539,1699.3806
1632,1426.45,2274.7007,1595.8595999999998,1561.0271
1633,668.4081,1236.9893000000002,1232.2173,746.5607
1634,641.268,1053.4473,692.7673,433.914
1635,1451.5112,1283.4564,934.14,984.7034900000001
1636,1557.258,2775.8505,1421.8719,1451.8427
1637,2921.125,3691.9239999999995,2863.17509,3277.7244
1638,4897.3303000000005,4952.4621,5547.138599999999,3809.803
1639,5213.103,6264.1901,5184.345899999999,4562.031999999999
1640,4742.030000000001,6404.339100000001,4662.2034,4317.7667
1641,4760.9038,4810.4191,4339.165,3967.435
1642,3951.3332,4744.328999999999,4457.7132,3653.06066
1643,3721.8709900000003,4709.9493999999995,3565.3477000000003,2656.4410000000003
1644,3428.7203999999997,4656.338,2639.2932,3223.2754
1645,2829.4324999999994,3976.2210999999998,3310.9284000000002,2769.7103
1646,2887.7077,3474.5251,3164.5707999999995,2314.2542
1647,2866.6923,4037.5760000000005,3092.6480000000006,2422.7778999999996
1648,2973.7362,3686.1948999999995,2406.138,4052.0799000000006
1649,4288.1027,5727.353,4063.474,4396.8667000000005
1650,4011.8084,5511.168000000001,3294.9049999999997,3651.4543999999996
1651,3849.2403999999997,4947.4045,3058.2615,3121.6946000000003
1652,3766.9039999999995,3686.445,3153.285,2202.7221
1653,2248.7855,2969.8129,1972.4949,2006.5536000000002
1654,2100.5312000000004,1997.0839,1848.6131999999998,1868.1088
1655,1900.4028999999998,1956.5938999999998,1026.0564,1114.5557999999999
1656,1306.0122000000001,1842.1354000000001,1266.6770000000001,1456.7609999999997
1657,839.1621,1491.3596000000002,1018.1755,1236.418
1658,685.1380999999999,1757.803,756.7337,725.0419999999999
1659,1029.7165,1464.7326,1214.3451,986.7264
1660,1320.8917000000001,1469.4341,1978.9389,1414.5934
1661,3089.947,3874.9324,3422.372,2900.0754
1662,4478.178,5285.6382,4347.558,4092.462
1663,5648.2071,5830.118100000001,4542.1067,4850.529500000001
1664,4450.0181,6786.1257,5437.0533,4148.8057
1665,4654.094,5428.936000000001,4262.8097,4261.3378
1666,4835.5481,5144.8629,3120.2424,3539.0987000000005
1667,2906.5733,4081.9680000000003,2896.4462000000003,3193.8213
1668,2935.1868,3693.1978000000004,2912.3819499999995,2833.386
1669,3196.4460000000004,4398.46059,3136.043,2382.8226
1670,3068.6796,4471.279,2647.3610999999996,2776.44737
1671,3788.167,5007.9890000000005,2889.32008,3170.8066
1672,3001.7023,4426.0309,3023.4946999999997,3290.6734
1673,4423.768999999999,4918.884899999999,4319.16412,3383.0011
1674,3508.47212,5597.5763,3468.6539999999995,3345.4372
1675,3327.779,3845.8513199999998,2862.9127000000003,3484.3590999999997
1676,3296.2393,4370.7744,2719.6413999999995,2131.0663
1677,2860.3442,4089.5262,2566.274,2011.529
1678,2047.4723999999999,2604.19,2440.9789,1516.2358
1679,2196.0083,1831.2417,1526.496,1480.25006
1680,1830.1111999999998,1529.4025999999997,1662.9526,1519.9396
1681,776.53908,1222.43884,865.5921000000001,807.85673
1682,758.6693,929.2403999999999,813.4351000000001,889.4
1683,851.8337000000001,1640.5312000000001,1263.0638999999999,1307.949
1684,1428.689,1988.4637,1577.69738,1372.1697000000001
1685,1990.5518,3132.5378,2604.8356000000003,2514.9865
1686,3910.9396,4600.192699999999,4445.1657000000005,3985.4139999999998
1687,6186.6953,6745.249000000001,4318.716,4182.5068
1688,4286.3865000000005,7526.1115,4595.7497,4496.92185
1689,4330.7006,5256.0987,4248.76397,3930.3312499999997
1690,2834.9919000000004,4363.9338,3308.2492,3635.9448399999997
1691,3209.1459,4148.611000000001,3272.335,3049.06314
1692,2762.281,4164.832,3734.4712,2875.7839999999997
1693,3095.3442999999997,4054.6005000000005,2544.7587000000003,3185.94412
1694,4043.5499999999997,3730.5168999999996,3191.4648,2993.8790000000004
1695,3659.6482,4089.0739,3357.9446,3127.5600999999997
1696,4012.517,3677.7508,3489.2734,2563.4569
1697,3975.475,4312.487999999999,3887.2757,2661.376
1698,4355.8832,4343.5769,3028.1440000000002,2919.3209999999995
1699,4029.611,4561.2402,3255.972,2780.6600399999998
1700,3737.633,4064.3719999999994,2731.62,3333.6025
1701,2646.9449999999997,3580.6263000000004,2699.422,2582.674
1702,2132.4019,2818.9074,1756.6490000000001,1565.7513000000001
1703,2219.0624,2351.23,1408.8007,1641.5395
1704,1661.2332000000001,2293.4867,1249.6308,1367.3358999999998
1705,1085.995,1080.9711,590.8361,603.5494
1706,831.1976999999999,876.5689,733.3015,482.4515
1707,1303.9439,730.4427999999999,1379.3227,774.5238
1708,1966.631,2000.5655160000001,1744.4460000000001,1321.5400000000002
