timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
41:55.1,4.681136279,59,42.76278039,30.88442793,38.21611745,31.06940477,38.38741072,38.39249579,2.978325986,2.974506518,0.089829005,0.089846051,1,1,0,0
41:55.6,4.77573091,59,40.11903866,29.64160634,26.32736268,30.40183744,26.49204645,26.49966075,2.991011029,2.98529184,0.111710359,0,1,0,0,0
41:56.2,4.782682608,59,40.1257612,29.64846946,26.33305025,30.40877,26.49773324,26.50534627,2.991012528,2.985294294,0.111700294,0,1,0,0,0
41:56.8,4.789622532,59,40.1324724,29.65532098,26.33872827,30.41569085,26.50341048,26.51102224,2.991014026,2.985296743,0.111690245,0,1,0,0,0
41:57.4,4.796550703,59,40.13917227,29.66216092,26.34439676,30.4226,26.50907819,26.51668868,2.99101552,2.985299189,0.111680214,0,1,0,0,0
41:58.0,4.803467141,59,39.91449754,26.49898565,25.78491389,30.32871806,25.94967235,25.95740807,2.990867679,2.985057286,0.112668815,0,1,0,0,0
41:58.6,4.77291261,59,39.88510263,26.46909283,25.75994332,30.29845922,25.92470523,25.93244656,2.990861066,2.985046465,0.112712866,0,1,0,0,0
41:59.1,4.742409603,59,39.8557571,26.43924997,25.73501568,30.26825093,25.89978103,25.90752795,2.990854463,2.98503566,0.112756834,0,1,0,0,0
41:59.7,4.711958025,59,39.82646084,26.40945698,25.71013089,30.2380931,25.87489967,25.88265217,2.990847869,2.985024872,0.112800721,0,1,0,0,0
42:00.3,4.68155778,59,39.51666285,22.36241837,25.22190968,29.9976583,25.38674599,25.39460828,2.99071826,2.9848128,0.11366052,0,1,0,0,0
42:00.9,4.624228057,59,39.46183025,22.30677107,25.17523554,29.94127036,25.34007833,25.34795114,2.990705843,2.984792484,0.113742596,0,1,0,0,0
42:01.4,4.566994335,59,39.40708883,22.25121548,25.12864255,29.88497521,25.29349179,25.30137511,2.990693444,2.984772196,0.113824507,0,1,0,0,0
42:02.0,4.509856422,59,39.35243839,22.19575141,25.08213051,29.82877266,25.24698621,25.25488001,2.990681062,2.984751936,0.113906255,0,1,0,0,0
42:02.6,4.452814127,59,39.43415348,22.31911061,25.30336069,29.85734333,25.46818572,25.47602967,2.990739917,2.984848235,0.11351724,0,1,0,0,0
42:03.2,4.405199403,59,39.38854292,22.27278575,25.26462624,29.81039615,25.42945664,25.43730931,2.990729619,2.984831387,0.113585386,0,1,0,0,0
42:03.7,4.357664386,59,39.34300825,22.22653741,25.22595863,29.76352642,25.39079439,25.39865577,2.990719336,2.984814562,0.113653399,0,1,0,0,0
42:04.3,4.310208922,59,39.29754933,22.18036545,25.18735774,29.71673402,25.35219884,25.36006892,2.990709069,2.984797761,0.113721281,0,1,0,0,0
42:04.9,4.262832859,59,39.19689804,21.84931762,25.04457918,29.63397188,25.20944009,25.21734236,2.990671063,2.984735574,0.113972239,0,1,0,0,0
42:05.4,4.211366226,59,39.14763224,21.79929345,25.0027209,29.58327495,25.16758762,25.17549934,2.990659913,2.98471733,0.114045775,0,1,0,0,0
42:06.0,4.159985605,59,39.09844824,21.74935168,24.96093493,29.53266143,25.12580745,25.1337286,2.990648779,2.984699112,0.114119167,0,1,0,0,0
42:06.6,4.108690829,59,39.04934588,21.69949218,24.91922111,29.48213117,25.08409942,25.09202999,2.99063766,2.984680919,0.114192415,0,1,0,0,0
42:07.1,4.057481729,59,37.54890366,21.35663935,23.98061854,28.72560301,24.14562769,24.15377096,2.990386552,2.984270046,0.115836171,0,1,0,0,0
42:07.7,3.951282904,59,37.44633397,21.25456868,23.89410825,28.62233557,24.0591295,24.06729246,2.990363318,2.984232031,0.115987254,0,1,0,0,0
