Timestamps,T1_LEVEL,T2_LEVEL,T0_LEVEL,P_RAW1_FLOW,P_RAW1_STATUS,P_RAW2_FLOW,P_RAW2_STATUS,P_B2_FLOW,P_B2_STATUS,P_B1_FLOW,P_B1_STATUS,V_Gi_G_FLOW,V_Gi_G_STATUS,V_Gi_B_FLOW,V_Gi_B_STATUS,V_SWaT_FLOW,V_SWaT_STATUS,V_PUB_FLOW,V_PUB_STATUS,V_ER2i_FLOW,V_ER2i_STATUS,V_ER2o_FLOW,V_ER2o_STATUS,V_ER1i_FLOW,V_ER1i_STATUS,V_ER1o_FLOW,V_ER1o_STATUS,FCV_ER_FLOW,FCV_ER_STATUS,FCV_RWin_FLOW,FCV_RWin_STATUS,Attack#01,Attack#02
2020-07-16 11:03:18.672473,0.32128829999999997,0.15163178104976494,0.5380711974762764,0,0,0,0,0,0,0,0,1.5470649007865563e-05,1,0,0,0.0,0,0.0,0,0,0,1.5470649007865563e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:19.009813,0.32128829999999997,0.15127062676774705,0.5380711974762764,0,0,0,0,0,0,0,0,1.5272633072627746e-05,1,0,0,0.0,0,0.0,0,0,0,1.5272633072627746e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:19.320574,0.32128829999999997,0.15091409506509756,0.5380711974762764,0,0,0,0,0,0,0,0,1.5227778339226714e-05,1,0,0,0.0,0,0.0,0,0,0,1.5227778339226714e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:19.615530,0.32128829999999997,0.15055861047294927,0.5380711974762764,0,0,0,0,0,0,0,0,1.5216374535045174e-05,1,0,0,0.0,0,0.0,0,0,0,1.5216374535045174e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:20.092535,0.32128829999999997,0.15020339209669853,0.5380711974762764,0,0,0,0,0,0,0,0,1.5205626758964431e-05,1,0,0,0.0,0,0.0,0,0,0,1.5205626758964431e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:20.406160,0.32128829999999997,0.14984842462170933,0.5380711974762764,0,0,0,0,0,0,0,0,1.5195275296123562e-05,1,0,0,0.0,0,0.0,0,0,0,1.5195275296123564e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:20.645352,0.32128829999999997,0.14949369879625474,0.5380711974762764,0,0,0,0,0,0,0,0,1.5176001847574257e-05,1,0,0,0.0,0,0.0,0,0,0,1.5176001847574257e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:20.988837,0.32128829999999997,0.14913942289946625,0.5380711974762764,0,0,0,0,0,0,0,0,1.5115660939322368e-05,1,0,0,0.0,0,0.0,0,0,0,1.5115660939322368e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:21.357624,0.32128829999999997,0.14878655562990373,0.5380711974762764,0,0,0,0,0,0,0,0,1.5041506562778043e-05,1,0,0,0.0,0,0.0,0,0,0,1.5041506562778043e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:21.657532,0.32128829999999997,0.1484354194558244,0.5380711974762764,0,0,0,0,0,0,0,0,1.5024854280274525e-05,1,0,0,0.0,0,0.0,0,0,0,1.5024854280274525e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:22.032977,0.32128829999999997,0.14808467202064857,0.5380711974762764,0,0,0,0,0,0,0,0,1.4888287998591896e-05,1,0,0,0.0,0,0.0,0,0,0,1.4888287998591896e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:22.393952,0.32128829999999997,0.1477371126545306,0.5380711974762764,0,0,0,0,0,0,0,0,1.4834543993133833e-05,1,0,0,0.0,0,0.0,0,0,0,1.4834543993133834e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:22.642919,0.32128829999999997,0.14739080791436243,0.5380711974762764,0,0,0,0,0,0,0,0,1.4764111936992684e-05,1,0,0,0.0,0,0.0,0,0,0,1.4764111936992686e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:23.033291,0.32128829999999997,0.14704614737403698,0.5380711974762764,0,0,0,0,0,0,0,0,1.4711272233772382e-05,1,0,0,0.0,0,0.0,0,0,0,1.4711272233772384e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:23.361689,0.32128829999999997,0.1467027203491944,0.5380711974762764,0,0,0,0,0,0,0,0,1.4753500121663493e-05,1,0,0,0.0,0,0.0,0,0,0,1.4753500121663493e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:23.713291,0.32128829999999997,0.14635830753619739,0.5380711974762764,0,0,0,0,0,0,0,0,1.4745121636876697e-05,1,0,0,0.0,0,0.0,0,0,0,1.47451216368767e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:24.061414,0.32128829999999997,0.1460140903145848,0.5380711974762764,0,0,0,0,0,0,0,0,1.47945718373423e-05,1,0,0,0.0,0,0.0,0,0,0,1.47945718373423e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:24.527669,0.32128829999999997,0.14566871870367426,0.5380711974762764,0,0,0,0,0,0,0,0,1.4785211177791838e-05,1,0,0,0.0,0,0.0,0,0,0,1.4785211177791838e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:24.870508,0.32128829999999997,0.14532356561250892,0.5380711974762764,0,0,0,0,0,0,0,0,1.475904166713534e-05,1,0,0,0.0,0,0.0,0,0,0,1.475904166713534e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
2020-07-16 11:03:25.270701,0.32128829999999997,0.14497902343500524,0.5380711974762764,0,0,0,0,0,0,0,0,1.4699822346622966e-05,1,0,0,0.0,0,0.0,0,0,0,1.4699822346622966e-05,1,0,0,0.0,0,0,1,0.0,1,1,0
