timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
2020-03-17 12:59:58.816853,0.9903204437575113,59.0,36.625125367184594,19.89223188699868,34.3531150794461,26.60490544164825,34.526161455981836,34.53203584926359,2.974961398511468,2.970549063358021,0.09710807645469009,0.0971272277421207,1,1
2020-03-17 12:59:58.851769,0.9838055652294742,59.0,36.61899619323283,19.88819740466301,34.34945744993918,26.598431826296114,34.52250551800279,34.528380672880516,2.974958152099525,2.9705452449056438,0.09711487451425026,0.09713402780599982,1,1
2020-03-17 12:59:58.886898,0.9773175408250552,59.0,36.52006603523644,19.921381413244355,34.1615282356034,26.575066324793518,34.334663293147784,34.340577614285976,2.9747912002572363,2.9703488749916787,0.09746393057903166,0.0974831868786849,1,1
2020-03-17 12:59:58.922818,0.9633436332354677,59.0,36.506968396113166,19.912376108045727,34.153691970135796,26.56125598235625,34.32683065831311,34.33274661411197,2.974784232278303,2.970340679206892,0.0974784757858888,0.09749773638186235,1,1
2020-03-17 12:59:58.958842,0.949425285393076,59.0,36.493925454702435,19.90356346647429,34.1458922702531,26.54750213005122,34.31903457238802,34.32495215533956,2.9747772963029817,2.9703325210650178,0.09749295235088701,0.09751221722322076,1,1
2020-03-17 12:59:58.994742,0.9355630045580199,59.0,36.48093695123178,19.89490593348564,34.13812811908052,26.53380474626686,34.31127401896515,34.31719322177189,2.9747703914341415,2.9703243995108153,0.09750736217224971,0.09752663130153985,1,1
2020-03-17 12:59:59.030820,0.9217571221595904,59.0,36.362546679186266,19.71136030956162,34.03093981666568,26.49980147246071,34.20413541227428,34.21007699014099,2.974675014465987,2.970212216467914,0.09770621976959985,0.09772554767729402,1,1
2020-03-17 12:59:59.068702,0.9020762372596351,59.0,36.34412941273243,19.69827446970588,34.01991058986064,26.48041905799895,34.193111301789656,34.19905518323401,2.974665195127507,2.970200666895053,0.09772667316361582,0.097746007120293,1,1
2020-03-17 12:59:59.104754,0.8824710765154435,59.0,36.32578237137376,19.68523831585877,34.008923959115876,26.461110269328266,34.18212976813179,34.18807594449403,2.9746554127023472,2.970189160739949,0.09774704604189957,0.09776638602437071,1,1
2020-03-17 12:59:59.139789,0.8629413549330849,59.0,36.30750529498043,19.672251665521536,33.99797976226323,26.441874835994405,34.171190649201534,34.17713911185294,2.974645667058006,2.9701776978467436,0.09776733872334585,0.09778668470850874,1,1
