Timestamps,T1_LEVEL,T2_LEVEL,T0_LEVEL,P_RAW1_FLOW,P_RAW1_STATUS,P_RAW2_FLOW,P_RAW2_STATUS,P_B2_FLOW,P_B2_STATUS,P_B1_FLOW,P_B1_STATUS,V_Gi_G_FLOW,V_Gi_G_STATUS,V_Gi_B_FLOW,V_Gi_B_STATUS,V_SWaT_FLOW,V_SWaT_STATUS,V_PUB_FLOW,V_PUB_STATUS,V_ER2i_FLOW,V_ER2i_STATUS,V_ER2o_FLOW,V_ER2o_STATUS,V_ER1i_FLOW,V_ER1i_STATUS,V_ER1o_FLOW,V_ER1o_STATUS,FCV_ER_FLOW,FCV_ER_STATUS,FCV_RWin_FLOW,FCV_RWin_STATUS,Attack#01,Attack#02
2020-07-09 19:21:07.450837,0.32128829999999997,0.16891339150699625,0.5380711974762764,0,0,0,0,0,0,0,0,1.3065963209011413e-05,1,0,0,0.0,0,0.0,0,0,0,1.3065963209011413e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:07.740152,0.32128829999999997,0.16860837336850554,0.5380711974762764,0,0,0,0,0,0,0,0,1.293692030868639e-05,1,0,0,0.0,0,0.0,0,0,0,1.293692030868639e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:07.955761,0.32128829999999997,0.1683063676696348,0.5380711974762764,0,0,0,0,0,0,0,0,1.2872947909405843e-05,1,0,0,0.0,0,0.0,0,0,0,1.2872947909405843e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:08.168355,0.32128829999999997,0.16800585537326573,0.5380711974762764,0,0,0,0,0,0,0,0,1.2840502976409927e-05,1,0,0,0.0,0,0.0,0,0,0,1.2840502976409927e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:08.384199,0.32128829999999997,0.16770610048703993,0.5380711974762764,0,0,0,0,0,0,0,0,1.2812593263107303e-05,1,0,0,0.0,0,0.0,0,0,0,1.2812593263107303e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:08.590215,0.32128829999999997,0.1674069971386043,0.5380711974762764,0,0,0,0,0,0,0,0,1.0296828957071652e-05,1,0,0,0.0,0,0.0,0,0,0,1.0296828957071652e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:08.878239,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:09.091214,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:09.304983,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:09.501660,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:09.801917,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:10.006917,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:10.246471,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:10.489730,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:10.731507,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:11.009626,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:11.220177,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:11.434894,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:11.652853,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:11.957830,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:12.172923,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:12.383126,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:12.606816,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:12.823231,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:13.115796,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:13.329504,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:13.546394,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:13.754301,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,2.5307435990351393e-05,1,0,0,0.0,0,0.0,0,0,0,2.5307435990351393e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:14.043336,0.32128829999999997,0.16657583402855503,0.5380711974762764,0,0,0,0,0,0,0,0,2.0868868860753213e-05,1,0,0,0.0,0,0.0,0,0,0,2.0868868860753213e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:14.251747,0.32128829999999997,0.1660886611021899,0.5380711974762764,0,0,0,0,0,0,0,0,1.952036469013441e-05,1,0,0,0.0,0,0.0,0,0,0,1.9520364690134414e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:14.454208,0.32128829999999997,0.16563296830670304,0.5380711974762764,0,0,0,0,0,0,0,0,1.9307351794693193e-05,1,0,0,0.0,0,0.0,0,0,0,1.9307351794693193e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:14.666725,0.32128829999999997,0.1651822481868468,0.5380711974762764,0,0,0,0,0,0,0,0,1.9163860809790743e-05,1,0,0,0.0,0,0.0,0,0,0,1.9163860809790743e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:14.956884,0.32128829999999997,0.164734877789656,0.5380711974762764,0,0,0,0,0,0,0,0,1.908626831430943e-05,1,0,0,0.0,0,0.0,0,0,0,1.908626831430943e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:15.161733,0.32128829999999997,0.16428931874905284,0.5380711974762764,0,0,0,0,0,0,0,0,1.8944309476349997e-05,1,0,0,0.0,0,0.0,0,0,0,1.894430947635e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:15.380710,0.32128829999999997,0.1638470736639388,0.5380711974762764,0,0,0,0,0,0,0,0,1.8931543621208886e-05,1,0,0,0.0,0,0.0,0,0,0,1.8931543621208886e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:15.599228,0.32128829999999997,0.16340512659109585,0.5380711974762764,0,0,0,0,0,0,0,0,1.8791495588741367e-05,1,0,0,0.0,0,0.0,0,0,0,1.8791495588741367e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:15.841693,0.32128829999999997,0.1629664488669782,0.5380711974762764,0,0,0,0,0,0,0,0,1.8791184901689236e-05,1,0,0,0.0,0,0.0,0,0,0,1.8791184901689236e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:16.142821,0.32128829999999997,0.16252777839568888,0.5380711974762764,0,0,0,0,0,0,0,0,1.8761755081736576e-05,1,0,0,0.0,0,0.0,0,0,0,1.8761755081736576e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:16.354426,0.32128829999999997,0.16208979494829157,0.5380711974762764,0,0,0,0,0,0,0,0,1.874562526212989e-05,1,0,0,0.0,0,0.0,0,0,0,1.874562526212989e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:16.557299,0.32128829999999997,0.16165218804317227,0.5380711974762764,0,0,0,0,0,0,0,0,1.872990642258072e-05,1,0,0,0.0,0,0.0,0,0,0,1.8729906422580717e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:16.774424,0.32128829999999997,0.1612149480862144,0.5380711974762764,0,0,0,0,0,0,0,0,1.8684680344930938e-05,1,0,0,0.0,0,0.0,0,0,0,1.8684680344930938e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:17.067677,0.32128829999999997,0.1607787639085969,0.5380711974762764,0,0,0,0,0,0,0,0,1.8584944542212694e-05,1,0,0,0.0,0,0.0,0,0,0,1.8584944542212694e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:17.273946,0.32128829999999997,0.16034490801159662,0.5380711974762764,0,0,0,0,0,0,0,0,1.8391655528476655e-05,1,0,0,0.0,0,0.0,0,0,0,1.8391655528476655e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:17.488949,0.32128829999999997,0.1599155643464325,0.5380711974762764,0,0,0,0,0,0,0,0,1.830248453864781e-05,1,0,0,0.0,0,0.0,0,0,0,1.830248453864781e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:17.700805,0.32128829999999997,0.15948830233180478,0.5380711974762764,0,0,0,0,0,0,0,0,1.806053369322769e-05,1,0,0,0.0,0,0.0,0,0,0,1.806053369322769e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:17.913403,0.32128829999999997,0.15906668853425043,0.5380711974762764,0,0,0,0,0,0,0,0,1.8004301771413433e-05,1,0,0,0.0,0,0.0,0,0,0,1.8004301771413433e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:18.212273,0.32128829999999997,0.15864638744176363,0.5380711974762764,0,0,0,0,0,0,0,0,1.7801553309890433e-05,1,0,0,0.0,0,0.0,0,0,0,1.7801553309890433e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:18.462573,0.32128829999999997,0.1582308194070181,0.5380711974762764,0,0,0,0,0,0,0,0,1.7621565436548e-05,1,0,0,0.0,0,0.0,0,0,0,1.7621565436548003e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:18.666461,0.32128829999999997,0.15781945309588075,0.5380711974762764,0,0,0,0,0,0,0,0,1.7330973940234212e-05,1,0,0,0.0,0,0.0,0,0,0,1.7330973940234212e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:18.880152,0.32128829999999997,0.15741487049259928,0.5380711974762764,0,0,0,0,0,0,0,0,1.7286262156416648e-05,1,0,0,0.0,0,0.0,0,0,0,1.7286262156416648e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:19.164217,0.32128829999999997,0.15701133166273507,0.5380711974762764,0,0,0,0,0,0,0,0,1.7084971101489984e-05,1,0,0,0.0,0,0.0,0,0,0,1.7084971101489984e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:19.376043,0.32128829999999997,0.1566124918682108,0.5380711974762764,0,0,0,0,0,0,0,0,1.6974090941972273e-05,1,0,0,0.0,0,0.0,0,0,0,1.6974090941972273e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:19.582095,0.32128829999999997,0.15621624051353677,0.5380711974762764,0,0,0,0,0,0,0,0,1.6959109811889594e-05,1,0,0,0.0,0,0.0,0,0,0,1.6959109811889594e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:19.798540,0.32128829999999997,0.15582033888557922,0.5380711974762764,0,0,0,0,0,0,0,0,1.694842328587213e-05,1,0,0,0.0,0,0.0,0,0,0,1.694842328587213e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:20.003304,0.32128829999999997,0.1554246867290323,0.5380711974762764,0,0,0,0,0,0,0,0,1.685849021330839e-05,1,0,0,0.0,0,0.0,0,0,0,1.685849021330839e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:20.316600,0.32128829999999997,0.15503113401344826,0.5380711974762764,0,0,0,0,0,0,0,0,1.6671404383139303e-05,1,0,0,0.0,0,0.0,0,0,0,1.6671404383139303e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:20.518267,0.32128829999999997,0.15464194871959536,0.5380711974762764,0,0,0,0,0,0,0,0,1.6585368601327695e-05,1,0,0,0.0,0,0.0,0,0,0,1.6585368601327695e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:20.725582,0.32128829999999997,0.15425477188647307,0.5380711974762764,0,0,0,0,0,0,0,0,1.6443244112295954e-05,1,0,0,0.0,0,0.0,0,0,0,1.6443244112295954e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:20.938364,0.32128829999999997,0.15387091287587817,0.5380711974762764,0,0,0,0,0,0,0,0,1.6326828222904297e-05,1,0,0,0.0,0,0.0,0,0,0,1.6326828222904297e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:21.223848,0.32128829999999997,0.1534897715338781,0.5380711974762764,0,0,0,0,0,0,0,0,1.6245602110049354e-05,1,0,0,0.0,0,0.0,0,0,0,1.6245602110049354e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:21.436241,0.32128829999999997,0.15311052637337963,0.5380711974762764,0,0,0,0,0,0,0,0,1.611935858285335e-05,1,0,0,0.0,0,0.0,0,0,0,1.6119358582853348e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:21.650463,0.32128829999999997,0.15273422830258654,0.5380711974762764,0,0,0,0,0,0,0,0,1.5888862417016925e-05,1,0,0,0.0,0,0.0,0,0,0,1.5888862417016925e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:21.856576,0.32128829999999997,0.1523633110453093,0.5380711974762764,0,0,0,0,0,0,0,0,1.5819721200391777e-05,1,0,0,0.0,0,0.0,0,0,0,1.5819721200391777e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:22.155705,0.32128829999999997,0.1519940078538955,0.5380711974762764,0,0,0,0,0,0,0,0,1.5516592290228997e-05,1,0,0,0.0,0,0.0,0,0,0,1.5516592290228997e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:22.368528,0.32128829999999997,0.15163178104976516,0.5380711974762764,0,0,0,0,0,0,0,0,1.5470649007865573e-05,1,0,0,0.0,0,0.0,0,0,0,1.5470649007865573e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:22.608228,0.32128829999999997,0.15127062676774727,0.5380711974762764,0,0,0,0,0,0,0,0,1.5272633072627753e-05,1,0,0,0.0,0,0.0,0,0,0,1.5272633072627753e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:22.812730,0.32128829999999997,0.1509140950650978,0.5380711974762764,0,0,0,0,0,0,0,0,1.5227778339226724e-05,1,0,0,0.0,0,0.0,0,0,0,1.5227778339226724e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:23.033662,0.32128829999999997,0.1505586104729495,0.5380711974762764,0,0,0,0,0,0,0,0,1.5216374535045181e-05,1,0,0,0.0,0,0.0,0,0,0,1.5216374535045181e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:23.330823,0.32128829999999997,0.15020339209669875,0.5380711974762764,0,0,0,0,0,0,0,0,1.5205626758964438e-05,1,0,0,0.0,0,0.0,0,0,0,1.520562675896444e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:23.545173,0.32128829999999997,0.14984842462170955,0.5380711974762764,0,0,0,0,0,0,0,0,1.5195275296123567e-05,1,0,0,0.0,0,0.0,0,0,0,1.5195275296123567e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:23.762357,0.32128829999999997,0.14949369879625496,0.5380711974762764,0,0,0,0,0,0,0,0,1.5176001847574263e-05,1,0,0,0.0,0,0.0,0,0,0,1.5176001847574263e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:23.981519,0.32128829999999997,0.14913942289946647,0.5380711974762764,0,0,0,0,0,0,0,0,1.5115660939322373e-05,1,0,0,0.0,0,0.0,0,0,0,1.5115660939322373e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:24.266874,0.32128829999999997,0.14878655562990395,0.5380711974762764,0,0,0,0,0,0,0,0,1.504150656277805e-05,1,0,0,0.0,0,0.0,0,0,0,1.5041506562778048e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:24.487056,0.32128829999999997,0.1484354194558246,0.5380711974762764,0,0,0,0,0,0,0,0,1.502485428027453e-05,1,0,0,0.0,0,0.0,0,0,0,1.5024854280274529e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:24.701585,0.32128829999999997,0.1480846720206488,0.5380711974762764,0,0,0,0,0,0,0,0,1.4888287998591899e-05,1,0,0,0.0,0,0.0,0,0,0,1.4888287998591897e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:24.919099,0.32128829999999997,0.14773711265453082,0.5380711974762764,0,0,0,0,0,0,0,0,1.4834543993133838e-05,1,0,0,0.0,0,0.0,0,0,0,1.483454399313384e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:25.134950,0.32128829999999997,0.14739080791436265,0.5380711974762764,0,0,0,0,0,0,0,0,1.4764111936992698e-05,1,0,0,0.0,0,0.0,0,0,0,1.4764111936992698e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:25.436496,0.32128829999999997,0.1470461473740372,0.5380711974762764,0,0,0,0,0,0,0,0,1.471127223377239e-05,1,0,0,0.0,0,0.0,0,0,0,1.4711272233772392e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:25.653626,0.32128829999999997,0.14670272034919463,0.5380711974762764,0,0,0,0,0,0,0,0,1.4753500121663496e-05,1,0,0,0.0,0,0.0,0,0,0,1.4753500121663496e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:25.870795,0.32128829999999997,0.1463583075361976,0.5380711974762764,0,0,0,0,0,0,0,0,1.4745121636876703e-05,1,0,0,0.0,0,0.0,0,0,0,1.4745121636876705e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:26.078773,0.32128829999999997,0.146014090314585,0.5380711974762764,0,0,0,0,0,0,0,0,1.4794571837342304e-05,1,0,0,0.0,0,0.0,0,0,0,1.4794571837342304e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:26.367147,0.32128829999999997,0.14566871870367448,0.5380711974762764,0,0,0,0,0,0,0,0,1.4785211177791848e-05,1,0,0,0.0,0,0.0,0,0,0,1.4785211177791848e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:26.580722,0.32128829999999997,0.14532356561250914,0.5380711974762764,0,0,0,0,0,0,0,0,1.4759041667135346e-05,1,0,0,0.0,0,0.0,0,0,0,1.4759041667135346e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:26.791438,0.32128829999999997,0.14497902343500546,0.5380711974762764,0,0,0,0,0,0,0,0,1.4699822346622971e-05,1,0,0,0.0,0,0.0,0,0,0,1.4699822346622971e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-07-09 19:21:27.003915,0.32128829999999997,0.14463586370184345,0.5380711974762764,0,0,0,0,0,0,0,0,1.472780410935608e-05,1,0,0,0.0,0,0.0,0,0,0,1.472780410935608e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
