Timestamps,T1_LEVEL,T2_LEVEL,T0_LEVEL,P_RAW1_FLOW,P_RAW1_STATUS,P_RAW2_FLOW,P_RAW2_STATUS,P_B2_FLOW,P_B2_STATUS,P_B1_FLOW,P_B1_STATUS,V_Gi_G_FLOW,V_Gi_G_STATUS,V_Gi_B_FLOW,V_Gi_B_STATUS,V_SWaT_FLOW,V_SWaT_STATUS,V_PUB_FLOW,V_PUB_STATUS,V_ER2i_FLOW,V_ER2i_STATUS,V_ER2o_FLOW,V_ER2o_STATUS,V_ER1i_FLOW,V_ER1i_STATUS,V_ER1o_FLOW,V_ER1o_STATUS,FCV_ER_FLOW,FCV_ER_STATUS,FCV_RWin_FLOW,FCV_RWin_STATUS,Attack#01,Attack#02
2020-06-15 18:13:22.383826,0.32128829999999997,0.17016071406449607,0.5380711974762764,0,0,0,0,0,0,0,0,1.3537603398738016e-05,1,0,0,0.0,0,0.0,0,0,0,1.3537603398738014e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:22.673300,0.32128829999999997,0.1698446857302467,0.5380711974762764,0,0,0,0,0,0,0,0,1.3448621700424859e-05,1,0,0,0.0,0,0.0,0,0,0,1.3448621700424859e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:22.887562,0.32128829999999997,0.16953073462762158,0.5380711974762764,0,0,0,0,0,0,0,0,1.328351150497515e-05,1,0,0,0.0,0,0.0,0,0,0,1.328351150497515e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:23.109848,0.32128829999999997,0.16922063793692588,0.5380711974762764,0,0,0,0,0,0,0,0,1.3161415807679753e-05,1,0,0,0.0,0,0.0,0,0,0,1.3161415807679754e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:23.318709,0.32128829999999997,0.16891339150699625,0.5380711974762764,0,0,0,0,0,0,0,0,1.3065963209011413e-05,1,0,0,0.0,0,0.0,0,0,0,1.3065963209011413e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:23.655212,0.32128829999999997,0.16860837336850554,0.5380711974762764,0,0,0,0,0,0,0,0,1.293692030868639e-05,1,0,0,0.0,0,0.0,0,0,0,1.293692030868639e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:23.885268,0.32128829999999997,0.1683063676696348,0.5380711974762764,0,0,0,0,0,0,0,0,1.2872947909405843e-05,1,0,0,0.0,0,0.0,0,0,0,1.2872947909405843e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:24.104791,0.32128829999999997,0.16800585537326573,0.5380711974762764,0,0,0,0,0,0,0,0,1.284050297640993e-05,1,0,0,0.0,0,0.0,0,0,0,1.284050297640993e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:24.327764,0.32128829999999997,0.16770610048703993,0.5380711974762764,0,0,0,0,0,0,0,0,1.2812593263107304e-05,1,0,0,0.0,0,0.0,0,0,0,1.2812593263107306e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:24.554907,0.32128829999999997,0.1674069971386043,0.5380711974762764,0,0,0,0,0,0,0,0,1.0296828957071652e-05,1,0,0,0.0,0,0.0,0,0,0,1.0296828957071652e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:24.874332,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:25.099385,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:25.321098,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:25.547129,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:25.848975,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:26.086351,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:26.285958,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:26.531113,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:26.753567,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:27.050615,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:27.257483,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:27.472500,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:27.695434,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:27.972578,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:28.187865,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:28.408836,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:28.624794,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:28.831591,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:29.118852,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:29.333366,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:29.554916,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:29.767937,0.32128829999999997,0.16716662300386953,0.5380711974762764,0,0,0,0,0,0,0,0,2.5307435990351393e-05,1,0,0,0.0,0,0.0,0,0,0,2.5307435990351393e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:30.058364,0.32128829999999997,0.16657583402855503,0.5380711974762764,0,0,0,0,0,0,0,0,2.0868868860753213e-05,1,0,0,0.0,0,0.0,0,0,0,2.0868868860753213e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:30.273260,0.32128829999999997,0.1660886611021899,0.5380711974762764,0,0,0,0,0,0,0,0,1.952036469013441e-05,1,0,0,0.0,0,0.0,0,0,0,1.9520364690134414e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:30.496106,0.32128829999999997,0.16563296830670304,0.5380711974762764,0,0,0,0,0,0,0,0,1.930735179469319e-05,1,0,0,0.0,0,0.0,0,0,0,1.9307351794693186e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:30.710046,0.32128829999999997,0.1651822481868468,0.5380711974762764,0,0,0,0,0,0,0,0,1.9163860809790743e-05,1,0,0,0.0,0,0.0,0,0,0,1.9163860809790747e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:30.997424,0.32128829999999997,0.164734877789656,0.5380711974762764,0,0,0,0,0,0,0,0,1.9086268314309437e-05,1,0,0,0.0,0,0.0,0,0,0,1.9086268314309437e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:31.203882,0.32128829999999997,0.16428931874905284,0.5380711974762764,0,0,0,0,0,0,0,0,1.8944309476350003e-05,1,0,0,0.0,0,0.0,0,0,0,1.8944309476350003e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:31.419248,0.32128829999999997,0.1638470736639388,0.5380711974762764,0,0,0,0,0,0,0,0,1.8931543621208886e-05,1,0,0,0.0,0,0.0,0,0,0,1.8931543621208886e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:31.633397,0.32128829999999997,0.16340512659109585,0.5380711974762764,0,0,0,0,0,0,0,0,1.8791495588741364e-05,1,0,0,0.0,0,0.0,0,0,0,1.8791495588741364e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:31.851089,0.32128829999999997,0.1629664488669782,0.5380711974762764,0,0,0,0,0,0,0,0,1.8791184901689236e-05,1,0,0,0.0,0,0.0,0,0,0,1.879118490168924e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:32.144750,0.32128829999999997,0.16252777839568888,0.5380711974762764,0,0,0,0,0,0,0,0,1.876175508173658e-05,1,0,0,0.0,0,0.0,0,0,0,1.876175508173658e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:32.360287,0.32128829999999997,0.16208979494829157,0.5380711974762764,0,0,0,0,0,0,0,0,1.8745625262129898e-05,1,0,0,0.0,0,0.0,0,0,0,1.8745625262129898e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:32.577590,0.32128829999999997,0.16165218804317227,0.5380711974762764,0,0,0,0,0,0,0,0,1.8729906422580724e-05,1,0,0,0.0,0,0.0,0,0,0,1.872990642258072e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:32.786666,0.32128829999999997,0.1612149480862144,0.5380711974762764,0,0,0,0,0,0,0,0,1.868468034493094e-05,1,0,0,0.0,0,0.0,0,0,0,1.868468034493094e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:33.074447,0.32128829999999997,0.1607787639085969,0.5380711974762764,0,0,0,0,0,0,0,0,1.85849445422127e-05,1,0,0,0.0,0,0.0,0,0,0,1.8584944542212697e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:33.286867,0.32128829999999997,0.16034490801159662,0.5380711974762764,0,0,0,0,0,0,0,0,1.8391655528476655e-05,1,0,0,0.0,0,0.0,0,0,0,1.8391655528476652e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:33.496319,0.32128829999999997,0.1599155643464325,0.5380711974762764,0,0,0,0,0,0,0,0,1.8302484538647813e-05,1,0,0,0.0,0,0.0,0,0,0,1.8302484538647813e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:33.717402,0.32128829999999997,0.15948830233180478,0.5380711974762764,0,0,0,0,0,0,0,0,1.8060533693227686e-05,1,0,0,0.0,0,0.0,0,0,0,1.8060533693227686e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:33.931239,0.32128829999999997,0.15906668853425043,0.5380711974762764,0,0,0,0,0,0,0,0,1.8004301771413436e-05,1,0,0,0.0,0,0.0,0,0,0,1.8004301771413436e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:34.221756,0.32128829999999997,0.15864638744176363,0.5380711974762764,0,0,0,0,0,0,0,0,1.7801553309890436e-05,1,0,0,0.0,0,0.0,0,0,0,1.7801553309890433e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:34.439534,0.32128829999999997,0.1582308194070181,0.5380711974762764,0,0,0,0,0,0,0,0,1.7621565436548e-05,1,0,0,0.0,0,0.0,0,0,0,1.7621565436548e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:34.649498,0.32128829999999997,0.15781945309588075,0.5380711974762764,0,0,0,0,0,0,0,0,1.7330973940234212e-05,1,0,0,0.0,0,0.0,0,0,0,1.7330973940234212e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:34.860836,0.32128829999999997,0.15741487049259928,0.5380711974762764,0,0,0,0,0,0,0,0,1.7286262156416648e-05,1,0,0,0.0,0,0.0,0,0,0,1.7286262156416648e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:35.152394,0.32128829999999997,0.15701133166273507,0.5380711974762764,0,0,0,0,0,0,0,0,1.7084971101489987e-05,1,0,0,0.0,0,0.0,0,0,0,1.7084971101489987e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:35.366427,0.32128829999999997,0.1566124918682108,0.5380711974762764,0,0,0,0,0,0,0,0,1.697409094197227e-05,1,0,0,0.0,0,0.0,0,0,0,1.6974090941972266e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:35.584199,0.32128829999999997,0.15621624051353677,0.5380711974762764,0,0,0,0,0,0,0,0,1.6959109811889594e-05,1,0,0,0.0,0,0.0,0,0,0,1.6959109811889594e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:35.795200,0.32128829999999997,0.15582033888557922,0.5380711974762764,0,0,0,0,0,0,0,0,1.6948423285872124e-05,1,0,0,0.0,0,0.0,0,0,0,1.6948423285872127e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:36.004054,0.32128829999999997,0.1554246867290323,0.5380711974762764,0,0,0,0,0,0,0,0,1.685849021330839e-05,1,0,0,0.0,0,0.0,0,0,0,1.685849021330839e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:36.296259,0.32128829999999997,0.15503113401344826,0.5380711974762764,0,0,0,0,0,0,0,0,1.66714043831393e-05,1,0,0,0.0,0,0.0,0,0,0,1.66714043831393e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:36.516696,0.32128829999999997,0.15464194871959536,0.5380711974762764,0,0,0,0,0,0,0,0,1.6585368601327698e-05,1,0,0,0.0,0,0.0,0,0,0,1.6585368601327698e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:36.729510,0.32128829999999997,0.15425477188647307,0.5380711974762764,0,0,0,0,0,0,0,0,1.644324411229595e-05,1,0,0,0.0,0,0.0,0,0,0,1.6443244112295948e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:36.937778,0.32128829999999997,0.15387091287587817,0.5380711974762764,0,0,0,0,0,0,0,0,1.6326828222904293e-05,1,0,0,0.0,0,0.0,0,0,0,1.6326828222904297e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:37.225663,0.32128829999999997,0.1534897715338781,0.5380711974762764,0,0,0,0,0,0,0,0,1.6245602110049354e-05,1,0,0,0.0,0,0.0,0,0,0,1.6245602110049354e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:37.461737,0.32128829999999997,0.15311052637337963,0.5380711974762764,0,0,0,0,0,0,0,0,1.6119358582853348e-05,1,0,0,0.0,0,0.0,0,0,0,1.6119358582853348e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:37.676617,0.32128829999999997,0.15273422830258654,0.5380711974762764,0,0,0,0,0,0,0,0,1.5888862417016925e-05,1,0,0,0.0,0,0.0,0,0,0,1.5888862417016925e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:37.887503,0.32128829999999997,0.1523633110453093,0.5380711974762764,0,0,0,0,0,0,0,0,1.5819721200391777e-05,1,0,0,0.0,0,0.0,0,0,0,1.5819721200391777e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:38.174102,0.32128829999999997,0.1519940078538955,0.5380711974762764,0,0,0,0,0,0,0,0,1.5516592290229e-05,1,0,0,0.0,0,0.0,0,0,0,1.5516592290229e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:38.386663,0.32128829999999997,0.15163178104976516,0.5380711974762764,0,0,0,0,0,0,0,0,1.547064900786557e-05,1,0,0,0.0,0,0.0,0,0,0,1.547064900786557e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:38.606663,0.32128829999999997,0.15127062676774727,0.5380711974762764,0,0,0,0,0,0,0,0,1.5272633072627753e-05,1,0,0,0.0,0,0.0,0,0,0,1.5272633072627753e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:38.817137,0.32128829999999997,0.1509140950650978,0.5380711974762764,0,0,0,0,0,0,0,0,1.5227778339226719e-05,1,0,0,0.0,0,0.0,0,0,0,1.5227778339226719e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:39.053729,0.32128829999999997,0.1505586104729495,0.5380711974762764,0,0,0,0,0,0,0,0,1.5216374535045181e-05,1,0,0,0.0,0,0.0,0,0,0,1.5216374535045183e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:39.345442,0.32128829999999997,0.15020339209669875,0.5380711974762764,0,0,0,0,0,0,0,0,1.5205626758964438e-05,1,0,0,0.0,0,0.0,0,0,0,1.520562675896444e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:39.564146,0.32128829999999997,0.14984842462170955,0.5380711974762764,0,0,0,0,0,0,0,0,1.5195275296123567e-05,1,0,0,0.0,0,0.0,0,0,0,1.5195275296123567e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:39.777267,0.32128829999999997,0.14949369879625496,0.5380711974762764,0,0,0,0,0,0,0,0,1.5176001847574267e-05,1,0,0,0.0,0,0.0,0,0,0,1.5176001847574267e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:40.021977,0.32128829999999997,0.14913942289946647,0.5380711974762764,0,0,0,0,0,0,0,0,1.5115660939322376e-05,1,0,0,0.0,0,0.0,0,0,0,1.5115660939322376e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:40.322052,0.32128829999999997,0.14878655562990395,0.5380711974762764,0,0,0,0,0,0,0,0,1.5041506562778051e-05,1,0,0,0.0,0,0.0,0,0,0,1.5041506562778053e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:40.540100,0.32128829999999997,0.1484354194558246,0.5380711974762764,0,0,0,0,0,0,0,0,1.502485428027453e-05,1,0,0,0.0,0,0.0,0,0,0,1.5024854280274532e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:40.751768,0.32128829999999997,0.1480846720206488,0.5380711974762764,0,0,0,0,0,0,0,0,1.48882879985919e-05,1,0,0,0.0,0,0.0,0,0,0,1.48882879985919e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:40.972707,0.32128829999999997,0.14773711265453082,0.5380711974762764,0,0,0,0,0,0,0,0,1.4834543993133838e-05,1,0,0,0.0,0,0.0,0,0,0,1.483454399313384e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:41.176760,0.32128829999999997,0.14739080791436265,0.5380711974762764,0,0,0,0,0,0,0,0,1.476411193699269e-05,1,0,0,0.0,0,0.0,0,0,0,1.476411193699269e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:41.467629,0.32128829999999997,0.1470461473740372,0.5380711974762764,0,0,0,0,0,0,0,0,1.4711272233772384e-05,1,0,0,0.0,0,0.0,0,0,0,1.4711272233772384e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:41.679551,0.32128829999999997,0.14670272034919463,0.5380711974762764,0,0,0,0,0,0,0,0,1.4753500121663501e-05,1,0,0,0.0,0,0.0,0,0,0,1.4753500121663501e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:41.889311,0.32128829999999997,0.1463583075361976,0.5380711974762764,0,0,0,0,0,0,0,0,1.4745121636876707e-05,1,0,0,0.0,0,0.0,0,0,0,1.4745121636876707e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:42.103637,0.32128829999999997,0.146014090314585,0.5380711974762764,0,0,0,0,0,0,0,0,1.4794571837342304e-05,1,0,0,0.0,0,0.0,0,0,0,1.4794571837342304e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:42.384937,0.32128829999999997,0.14566871870367448,0.5380711974762764,0,0,0,0,0,0,0,0,1.4785211177791845e-05,1,0,0,0.0,0,0.0,0,0,0,1.4785211177791845e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:42.597026,0.32128829999999997,0.14532356561250914,0.5380711974762764,0,0,0,0,0,0,0,0,1.4759041667135346e-05,1,0,0,0.0,0,0.0,0,0,0,1.4759041667135344e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:42.809343,0.32128829999999997,0.14497902343500546,0.5380711974762764,0,0,0,0,0,0,0,0,1.469982234662298e-05,1,0,0,0.0,0,0.0,0,0,0,1.4699822346622978e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
2020-06-15 18:13:43.024818,0.32128829999999997,0.14463586370184323,0.5380711974762764,0,0,0,0,0,0,0,0,1.4727804109356076e-05,1,0,0,0.0,0,0.0,0,0,0,1.4727804109356074e-05,1,0,0,0.0,0,0,1,0.0,1,0,0
